q0,q1,q2
-32.102801255925954,-87.6798674021885,-75.50294999995678
-25.781040965648003,-81.38242825712413,-70.02365263457799
-25.356996413286424,-84.2656546214698,-71.48101460174038
-37.930966087491754,-87.33328562477936,-71.73061160176422
-46.46965237988178,-88.69752556324983,-73.97682080969372
-22.54317434040877,-83.79283988511337,-71.42122160003484
-26.08104691359148,-86.07239348322278,-74.1767755763947
-30.782281745759065,-84.8604040898156,-73.39613586220254
-39.593569507856614,-86.22932673546237,-71.10149645191527
-34.85847135537091,-83.45653261762527,-70.3884241035106
-17.897310401795778,-78.23745349050205,-70.26963741509601
-30.17271703573482,-82.51736775985042,-69.22149297075565
-21.109303419363755,-75.06989886205305,-66.85267236403737
-34.00799413598503,-84.76043774439408,-71.68023317693155
-21.97067051491689,-80.15612133461441,-69.74893066755732
-20.561388230730927,-80.41249873085947,-71.54664015127341
-42.26345179112059,-80.22599908637855,-70.0588855242675
-38.13539936487007,-84.66090998288772,-70.325208529777
-30.708820595616942,-87.84073909342307,-75.44362977746933
-33.356629898770564,-80.43734551321779,-68.09539903174203
-24.02485461323016,-80.53818957619106,-68.1424049587861
-24.068629205705463,-79.11509965673977,-68.43638028304676
-27.652566601582066,-82.52822373193544,-72.44417628348239
-43.01755219874508,-87.00676485787227,-73.72442311257416
-31.708248630781213,-84.75888316366076,-71.98980010120589
-20.566594968113293,-83.86177840742403,-73.30381578954257
-32.29666933856657,-86.90043604815497,-72.96480835158131
-22.781975037264544,-80.39849138981322,-70.65411211018106
-29.688003239528257,-82.30298634404556,-69.10547702771865
-32.28675186880565,-82.399058006529,-70.37385441289214
-30.413387444274463,-82.0703401896064,-71.28591431061884
-35.17495096036072,-83.47176176522302,-71.12577276246532
-45.20839477305822,-84.90615623543945,-71.15302144605343
-21.13932296911173,-79.82233116908895,-68.79645546860108
-32.590201837413986,-85.63181351121952,-73.01147109238329
-21.62702225628857,-81.09450002413513,-69.63043333369303
-38.88438406717813,-85.49185070334424,-73.30220529477609
-31.5859124579913,-82.46065443918943,-69.97884341715945
-40.9286046111842,-83.76925228892324,-71.75030622320567
-34.10925851468761,-84.99287545924525,-72.78771909927653
-27.37487041619994,-83.34628266903808,-72.40949657419687
-26.38254827669971,-84.2935748758898,-72.65975168158252
-36.721363556125084,-83.79186129140707,-72.4564945315901
-30.338598082064664,-85.36192101220102,-73.12176013786376
-30.959342973370894,-83.226806634426,-73.09335203532873
-29.776953943678052,-83.15044645743535,-70.8348586729132
-36.08720632215312,-84.07206642287193,-72.31170383880863
-36.688941666304856,-82.72576645404003,-70.7988006635336
-28.501782488748063,-82.41266624648867,-70.06127727914964
-27.419317872699935,-78.93737936650382,-68.76160908033918
-13.977743649634306,-82.48313614107364,-72.64733807609501
-32.178478683678065,-80.66733453675413,-70.38951956994734
-34.78799426907818,-84.59495430753218,-73.7247227373571
-22.727410334525985,-84.49190193666777,-72.54469978044773
-25.72988324918839,-84.17442876981372,-71.49460570462773
-29.32674586256951,-83.58239708498256,-70.92877612313468
-24.043620034547985,-80.77821002820674,-70.23736481108672
-20.866204144800577,-80.60877901723923,-70.7507403970082
-39.75201404615257,-86.11963092316005,-71.86151417062837
-35.934894031860495,-85.96039704207193,-72.48710507907046
-29.53839267125869,-86.30272664080897,-75.59649631235578
-31.02807711134824,-81.85155191255865,-71.84443295820716
-33.081002808674214,-84.72142775822311,-73.46214497237001
-23.743128575872333,-80.88025346954984,-70.37035129766494
-15.92612321542964,-84.60658671969387,-73.82110702331562
-26.594555610072746,-82.81596987726573,-71.95665674182936
-39.217145025762704,-85.81377421005872,-73.24982029986325
-28.758385938010576,-82.03379475712845,-70.90808594179579
-28.233539448909198,-80.0734545666532,-71.96041483006616
-33.261454547299024,-83.02092508916438,-71.33884551856943
-40.48694741156652,-84.63029219754146,-71.30453095738106
-26.793657507548573,-81.36602679311153,-69.28249325208384
-19.531886945516078,-81.69239958697949,-72.33360061282909
-35.13357540568717,-83.02330369240234,-71.47907617381728
-39.867676531585346,-84.361385088437,-72.25704052303561
-22.529943444860407,-81.677092881765,-71.12479487436953
-19.867375791734332,-83.5455114836801,-74.68071991881959
-32.39801378475113,-85.561595355207,-72.74410476279348
-34.72989984055732,-81.77690786843526,-69.14360893179591
-35.83723060851645,-87.28479382557869,-73.92638389356851
-13.181625675177486,-81.70534914410172,-74.07636317778253
-15.677479989237042,-78.39222052919352,-69.71921418698514
-23.158976670806965,-79.85401532560869,-70.07393862504321
-37.453550693287184,-81.5885096947899,-70.8017983979489
-41.85453954173761,-85.14853879566441,-71.53241710936821
-38.76585029409074,-81.75063405252175,-69.5820688295168
-45.15079149722749,-84.930752784484,-72.55232291114692
-15.400422623355212,-82.11875758597203,-71.88496837825735
-33.33251554765155,-82.25236872348736,-71.7145095989912
-28.252197253199313,-81.92943614790724,-71.66536228248435
-32.19379916970013,-85.19423281913743,-72.35641777875384
-34.48218334535585,-85.99116582818212,-74.73677870106617
-35.551528401460985,-91.23145727558958,-77.54527330347148
-31.812741313995843,-81.3935051764133,-70.42157771069881
-23.00635386477336,-86.2319049947877,-74.9202913939282
-31.297064753778614,-88.04925275084184,-74.19819302104878
-22.199654581270295,-83.22543211686353,-72.32296215902257
-38.67731291605321,-85.53115053679981,-71.62898302421888
-25.434906409797577,-76.27054734937616,-66.36445120377176
-25.55841293968291,-82.0033003131894,-70.25534339431091
-36.68166212638039,-85.22152083619613,-71.89385111319226
-40.940698709062474,-84.71540164673269,-70.12407655806443
-29.896953518365592,-82.27442987531519,-70.72240443154573
-32.04685152964828,-81.62059776841527,-70.40953751834735
-35.35707365420882,-87.62455175177553,-73.94513244502505
-31.844591135426867,-82.99976330039226,-73.26443853220505
-35.92261678988598,-84.65517689478916,-70.16160061196149
-39.2598892260753,-85.84118261825493,-71.4098861867024
-41.977055971827895,-86.90215734915284,-72.50113151216428
-31.750007118287954,-85.45461282419024,-73.2451242356856
-36.78585453131092,-82.21353674429915,-70.79334341436038
-26.75238641132961,-83.551456493343,-72.11076502517787
-39.934869893793575,-80.30504827436114,-68.66713129440532
-37.40341045334907,-84.70047564270347,-71.05220557065775
-30.568724043389125,-84.33628849680987,-72.31260212468781
-36.436855416295884,-85.72375346764062,-72.78794411321832
-27.906246257841588,-83.35840528880661,-71.61874597560735
-29.338104911626942,-89.14369728534814,-76.13187242355065
-30.994031010374158,-85.34341677499052,-72.96040465366092
-28.80889166171778,-82.00882141447926,-72.78293963302215
-30.65472111118339,-82.92635776061974,-71.87516453809367
-32.177790554038324,-84.71438834460372,-73.0839809166228
-25.500362157426707,-82.35324880281965,-72.03831582950431
-49.57722126171552,-89.75753599852787,-72.95550424292068
-26.877065629863296,-81.1140580858524,-70.67324091210037
-42.31885064422107,-85.60155900450083,-70.59990213357142
-38.19678477630947,-84.2319679077155,-71.2404455854357
-17.048204951044056,-78.50254878958742,-69.66077177011562
-26.61761635250349,-81.04240623285813,-69.21051082200731
-11.001781454375418,-77.06091385977851,-69.3216435605791
-40.43807530343844,-83.48080971187102,-69.36424604682155
-33.21925582578194,-83.81324558502521,-72.17933161306567
-23.345505570123407,-83.07306326284686,-71.89064613063762
-31.578447711531794,-84.85350464006419,-71.05230385342689
-21.223383896702217,-79.71847853131952,-69.48690402860653
-29.407425308781967,-82.84437735633173,-70.81235060555575
-26.00391548007252,-84.06646588350056,-72.03072237795092
-37.71047046081088,-86.69554765192808,-74.36688705352748
-40.988962147037796,-85.93951346257026,-74.7989395488073
-20.854642075122968,-80.8177041880469,-69.99129906645922
-25.215696659712194,-81.99988752983008,-71.47378469273315
-27.62532334048518,-84.86827711508812,-71.47381634675001
-44.213167597660515,-85.90099049153108,-73.77239461575107
-23.282465134607094,-82.08646402671006,-69.19382475504898
-31.509673867722483,-78.47335755062156,-67.19872941547283
-33.99493760044203,-79.26856082394563,-68.53200144282269
-27.474442837559707,-82.04827761968853,-72.07982244191781
-29.27080959436813,-83.46868780693976,-73.25813930133046
-33.06273165708245,-81.61794071579368,-70.11897632878654
-40.091973106815374,-84.54604097837868,-72.24855269502412
-35.00384331571718,-86.09319442271443,-70.38461142357805
-35.9988444508885,-85.76038766223823,-73.94175957365843
-33.41119043832208,-82.18561947175316,-70.12242758328313
-31.200354323295073,-83.16222505596366,-69.41647485427208
-31.39440495188296,-81.05837438832413,-71.1529652506684
-31.783922761784595,-86.08762169082442,-73.24992343004504
-36.53237586870489,-85.4933013275793,-72.77108695158199
-32.811671284483964,-83.63789239374196,-73.88382339705447
-25.243059610692967,-81.59301562339361,-70.33231798022672
-28.070843377469373,-83.27577352595,-70.95659054682453
-33.16510811721463,-86.70769419073822,-72.86270788438432
-33.70690434994111,-89.63124116516941,-74.63781236913742
-34.21846428726843,-83.6635725844343,-71.89342344648308
-33.6769994574604,-84.47976439813553,-71.51210179064492
-19.00487930706879,-83.54438976369754,-71.80247479302118
-27.310861498583108,-82.387810570621,-70.41856854574397
-27.028038503841742,-81.42279266542664,-70.51444926095309
-37.34216330595103,-88.2584101571649,-73.217641778065
-31.380108758934796,-81.42143940992753,-71.78025534928094
-22.687376889770746,-76.97552609333667,-68.84741052133417
-37.03566562260073,-87.59933994283932,-74.5445627247804
-21.697687444233964,-82.37336033210104,-70.8914803300139
-40.392686765526776,-82.81465152667889,-70.81477280561757
-29.564902487818188,-81.54306904418348,-70.81610831440851
-42.97686650335834,-85.0884390826211,-74.29660044672309
-15.713754833859525,-77.3578425325263,-68.28836945855464
-13.665711501425335,-82.28634939857642,-70.51646874045402
-32.988486953916095,-85.28347979101093,-71.43356528547365
-39.12637670114117,-84.96952554906181,-72.99554979846663
-23.854154844192635,-79.78956506333263,-71.2172309750806
-27.385045669829594,-83.40590658205429,-72.45758540203411
-29.13159638066577,-82.62274060294342,-72.74583844189982
-24.857991160233098,-80.75171016108102,-70.46533230884658
-27.57849283625967,-82.47328802996962,-73.64422193641045
-46.34691518139908,-87.13604742920097,-73.42769260712721
-40.475301269252384,-84.99978300160424,-71.56854813338086
-37.80963265365847,-83.96643863450996,-71.24942867440477
-27.101896542559757,-82.83091830261458,-71.56699317355822
-30.30024716852597,-86.3906127474185,-74.72017091685004
-32.69343939771028,-83.44878363031252,-71.66687929820817
-34.70848204568773,-84.4467141908508,-73.52031635258074
-22.467706474696,-81.40101902468358,-70.53617596527383
-30.777378389611613,-84.93309068873084,-71.83375615248985
-36.850970336161936,-87.66918915358808,-75.09270192801773
-34.46757718905013,-83.90982638476453,-71.50915339702122
-36.60054585583407,-81.55337463887184,-69.85275194788643
-37.7090620042685,-83.85502410960585,-71.64224700186097
-21.331883836246618,-81.76768631781334,-69.27948181959054
-37.46392907749646,-86.51098259135037,-72.66503896445465
-39.55432552237238,-85.00752785891595,-72.09478589754092
-21.596056122503853,-79.59265325621371,-69.7533857174203
-39.065046589322094,-84.73525880327738,-73.96486977019647
-31.622597849295346,-85.3619904309763,-73.46457434993069
-21.786011964620286,-82.33306302845878,-70.85559816904565
-32.802595093441994,-85.45591634930425,-72.78339833293603
-20.965597568557257,-81.8755512410943,-71.40241944415403
-35.11623279679179,-87.51111338338657,-75.06849098963784
-19.259904457899268,-81.49000585509778,-69.90307310706676
-29.006122865247107,-79.48415186583978,-68.8039823226124
-31.597253090415904,-82.79164149173963,-70.36810521397933
-34.89152600915344,-83.70126503542234,-70.76930367009955
-28.87202821593189,-81.84950266302914,-68.48551564648295
-32.979211544271266,-79.85979817509929,-69.69006140930507
-29.22174584158614,-82.6143910749559,-70.31032820983539
-21.207535675404642,-80.39573572380043,-70.8530933474348
-10.672071630304856,-81.29028229099845,-71.0859671267216
-32.67562036584002,-86.5430297937275,-73.16377759682995
-40.226979002324185,-84.3219025468172,-70.67556073817325
-30.587072147870288,-81.08697502500952,-72.1926773814861
-41.46545422587758,-88.4711936874871,-74.72696702397683
-19.987651675204802,-76.22815544580892,-67.53223467081114
-37.32505515250119,-80.898697705244615,-69.5642002159158
-38.86249489505582,-86.25044373290682,-72.77542707199083
-43.50924079323664,-84.07184053870002,-72.96905739889726
-31.843102226400163,-82.70634964898382,-71.5557278984501
-27.273136557107364,-81.98866307659607,-71.4460869348389
-33.56634691706353,-81.8547141305869,-69.8087178663248
-35.73632575172462,-86.11374702337775,-73.56564120145251
-39.407761121133035,-84.48568321627282,-71.71951860706979
-32.74925261476676,-86.37293582998487,-73.65928526958928
-33.89709402726709,-87.42048899179868,-75.1721070922301
-33.977500049730054,-80.24161098397775,-67.93949147244345
-35.898376959827374,-83.91992044403327,-71.2336540709068
-37.11579143084316,-82.31790725077094,-72.04422227979062
-17.842002216203866,-79.97823090660364,-70.90752507990257
-34.46748894045248,-82.77933545590143,-69.90116065611907
-39.506871742879696,-83.8513177444145,-73.10595064430515
-19.35260158548016,-82.3249631377895,-71.76109843663747
-39.61488214217877,-86.74102969954654,-74.00565584980097
-29.65602449906919,-83.41843623019845,-72.09170904907421
-27.43757833564763,-83.99820130140925,-71.13733134634658
-27.438691602041615,-86.19343582155298,-74.87269284694767
-32.85056984809796,-84.8203568449208,-71.03410840734742
-10.45339629051125,-79.78089445378197,-70.21548334036666
-34.90159525231758,-81.06512252861052,-70.18388407569927
-30.703754574977438,-81.2647295520932,-70.90254307404979
-25.979285867809722,-80.01737024346951,-68.4595659891803
-32.925957347518704,-86.15269590771635,-74.90273516522163
-26.946474962476884,-87.246646645443,-74.86812586617113
-32.32136086459798,-82.67539074561415,-70.8780332915523
-35.70378639471494,-84.22933797832256,-71.55851073881804
-33.444535323007926,-85.27999251006148,-72.38854427854375
-24.808539567231605,-81.77521969461931,-71.46711834173435
-26.938949984202452,-85.2297769518276,-74.74633910685503
-32.71106252350887,-84.87069593371858,-72.70246497986528
-31.19335551994891,-83.05029069783596,-70.44569122326965
-22.99202574111945,-84.16203810249738,-72.92093059809044
-33.94401170439721,-82.7736859259991,-70.36193893473732
-21.579927625897312,-85.1431023190228,-70.08788989508588
-14.60920881445793,-77.67665524554522,-68.53566280500495
-40.471425903718,-83.16343232600937,-70.1839847359608
-19.876713075142845,-81.33299282968542,-71.12997123338064
-33.44408245870204,-84.96061686376643,-71.87534272651575
-25.6388411812693,-82.56140791258179,-70.87490929245706
-29.415779771711698,-80.56611532646825,-69.1094676496611
-20.58442612176259,-79.27689393630027,-71.66149676878852
-33.55421984656681,-85.81622821632472,-71.83602259197144
-33.319861814255546,-85.9236163759723,-72.26899837887827
-47.53970573478017,-86.30825671941625,-71.00246765333536
-32.11916766377345,-82.11485027761393,-71.40772924283304
-19.653622685125242,-82.97912634015628,-71.74447318709028
-24.141698591626266,-85.8621472936236,-72.83201120909924
-28.43890446453827,-84.23093304793153,-72.18841515222842
-24.252850775105856,-79.34319069202745,-69.13281955797007
-25.196967477432736,-81.64566809260364,-70.11932665736963
-38.913017106722464,-82.1576734922612,-72.37746483865868
-30.483223305627064,-84.24559118910265,-71.95202267210226
-20.188711099662214,-83.07452755327691,-73.06913323216492
-21.859108668068302,-81.09534438711779,-71.11044289111476
-42.36736537165115,-81.98557688737598,-69.6842293260029
-41.08350638482335,-84.1598851527863,-72.0880384347253
-27.654369437316575,-83.21600436874287,-70.53811722111239
-22.23079723916112,-83.68648995013524,-73.16510286263022
-31.323941083524744,-82.11140279186563,-72.25755219054001
-44.8193451514955,-84.28430206772636,-69.70850276000867
-34.550591056537655,-84.98538218599703,-71.73993578093241
-22.62360692068887,-81.78265027756328,-72.88432812955583
-32.30785794770088,-84.70179538626664,-69.57943705649834
-28.953487574381597,-83.60582823003539,-72.69844297712531
-26.598986903559307,-83.52360936043833,-72.73111985632883
-34.31233474305748,-87.25677786849701,-71.53627177782276
-16.480574168478597,-76.67217827633314,-68.53174567568901
-20.006862376676224,-84.28917351417523,-73.6111059406921
-26.992200574985304,-81.28081604747283,-72.52581123031766
-25.950605793656337,-83.89335355746901,-70.6829493421087
-25.229159170499713,-85.02261772163621,-73.22022802054889
-35.86681885937213,-83.04795471730463,-67.55569808488514
-30.7589861821387,-82.18877592240196,-71.30145835132149
-33.84125627760204,-83.70188113004485,-71.40038740476605
-38.66726160418534,-81.08207347394529,-69.16263320084651
-37.303587509866645,-85.66103943627111,-72.082780511922
-23.855794933122013,-84.25307212379157,-73.71165366539873
-23.88811732467576,-83.26096440740614,-72.1015923110958
-44.61572580582856,-83.22541375914815,-71.47381105412231
-33.32397529580743,-82.69992367395886,-71.1876020384186
-22.86905072679184,-77.95578608735985,-69.40934818394838
-23.722088980070907,-85.02688604239566,-71.18036590683224
-26.85361467329369,-85.55713714049504,-72.99818450057136
-41.91110330817213,-88.34085348529447,-73.97663391591222
-30.467646575311335,-84.0456414505698,-71.97666633101818
-35.05483748111567,-85.1110844145536,-74.38307024785047
-31.744093889725264,-82.79677432848396,-72.01463610538703
-28.144621099575318,-83.7417198429358,-71.96937943042664
-24.21798353459502,-82.37842009136898,-70.90300948672649
-22.877460133457078,-80.50162278100811,-70.1892431066144
-48.66165789393,-88.93360825238769,-73.67067390320554
-15.997293057938293,-78.98475350457704,-68.06281897929898
-18.23806240153567,-80.4609105405733,-70.79238176322676
-24.56361311390458,-83.0384870835089,-72.50736275418086
-27.35786389850898,-82.14459257795657,-70.71809864654692
-38.26684194130405,-83.94815005771451,-71.74723065000475
-45.170035415474786,-83.25101851241797,-70.6449252666994
-35.08212961879957,-88.02708115226469,-73.65166811783122
-36.77038729706726,-82.08249407689114,-70.43213632235705
-24.39768279918951,-88.57583154339483,-75.71130077216267
-32.98993335074516,-83.21289408398206,-69.81098586476455
-32.04757920745419,-82.47917836941501,-70.38243099762727
-45.84967608934551,-84.99742676528888,-71.29541065107651
-23.299248212147745,-81.32556156224348,-69.60722667379171
-29.11237659109827,-86.02390229891904,-73.44589961658573
-36.172309611768014,-84.21038574644153,-72.38436905715636
-30.503560546378253,-82.20339690261204,-69.12084851192051
-36.708348172665694,-84.48208618868216,-70.60704027169595
-33.987659546996724,-85.1743043823743,-73.97197617853425
-31.26465030595432,-83.8371973041103,-72.32072664344874
-24.89738387653125,-83.67897106593887,-70.63576140237612
-34.4848861926248,-85.53397824111826,-73.54783809608602
-33.87581972127322,-81.80765963308883,-70.12637615512946
-24.32176303483311,-82.48451176867563,-72.36689596420945
-33.865069824771865,-81.77497138813995,-68.42557702274006
-38.455930018578044,-80.32456351894133,-69.77202804001354
-38.110776979960235,-83.67835104481453,-72.17254675222429
-43.96897917496045,-82.54189847995406,-69.11486789033503
-17.938388177425622,-80.3435776586172,-68.56535450483268
-38.709938869914595,-83.59305473539011,-70.08088712192031
-35.93616035113553,-85.12373180933788,-72.59904585059058
-35.91631162429309,-80.80805180177738,-68.78281055836206
-32.33772455132731,-86.24926486889045,-72.81290577375736
-36.78665113230289,-80.62878890165503,-69.24283750661314
-30.368297145988265,-84.43835915843982,-72.66392657321705
-28.784016697696586,-79.26800881357121,-67.67279367339614
-44.05485551105818,-85.41630844272868,-71.07471050621382
-30.45571392989075,-81.90103721493301,-71.48602535335144
-27.922074515211307,-83.36781945207623,-69.99293879854767
-30.384333546096286,-79.91727509418575,-69.47857942640597
-40.31392211823356,-84.48128392144469,-74.13901986047442
-28.15243657461133,-80.55933862348344,-69.97922439741507
-22.492323099794703,-79.1235227942282,-68.21585656618934
-33.1666614259118,-82.88807082221052,-70.49610057750368
-26.032021978622083,-85.0500699684175,-73.48074880502652
-44.15101326420154,-83.99465063129591,-71.87710383832768
-31.766703689091116,-84.06632623904899,-71.41325441860202
-24.83848182465391,-81.72931600742608,-71.52682180513678
-24.196936190385543,-77.2658729884646,-69.36469622645285
-35.66653951582606,-81.36508916381409,-71.27451872156598
-38.02827374286272,-85.70147118145523,-70.24330336805542
-39.17301603981258,-86.06823604233571,-72.92648575316133
-21.65267599472969,-81.98558361427149,-67.9238099356061
-39.263145997511515,-85.86216947253176,-72.47726102584674
-26.3470094748007,-83.29217043725174,-72.20555702143335
-36.97608630392057,-81.50266436203798,-69.9034511601657
-23.595329089814186,-78.06004923294434,-68.42008108551502
-29.53549535577116,-84.69392079000313,-73.39431803952337
-29.85355373614607,-84.05096160755193,-71.88418183083513
-29.538979950123405,-82.96887908637021,-71.74531821204411
-21.28888662270873,-83.03706703099105,-70.77511228477567
-23.73400392283247,-79.33848795992769,-68.14579724459932
-34.385594245539494,-82.66805347511624,-70.42766269139445
-37.424548204323855,-83.231739974452,-71.81030888156103
-17.621865072017215,-80.73468415914314,-70.95516452355693
-38.8493025649916,-84.44816212178108,-72.55309581002155
-39.74011424652309,-82.85416700241387,-70.85709547035827
-22.315728256354646,-85.63850536602999,-73.37457740171192
-29.618299288626076,-80.74164133956232,-70.63999391188239
-25.885116851963403,-83.8142892993979,-72.84085271362049
-37.378578833178835,-84.71606142464142,-71.34886026275124
-20.822076037875775,-82.19362865532617,-70.80801514487521
-27.849903971021035,-80.9857796018012,-70.81358041012997
-39.14766447650351,-83.40551772021215,-71.6563365708567
-35.89264503039311,-82.05914317498586,-71.53369364078354
-33.81602445669125,-86.07625374035965,-71.02268308667395
-19.33991742768751,-81.96143136106197,-70.91818825751011
-28.60075460546102,-82.80625050076185,-71.46704425824251
-24.933428534448183,-80.89186768501602,-69.72302351751361
-35.71268219316562,-85.36030353622067,-71.47156138674306
-32.45303612054272,-82.49021518314433,-68.81004035690037
-24.93053651379853,-81.96301619365684,-71.07268473084379
-28.5877394054408,-83.81669538075298,-71.85412669537016
-30.929524660894288,-82.9565858979216,-72.27410269655174
-23.048050804453453,-81.26880626973445,-71.31775005291534
-42.17110152507939,-84.24979743695613,-71.25737784152032
-43.76976204566358,-86.37990818647461,-71.35426325665269
-28.863971023115766,-82.54049726125058,-70.85718788968998
-30.841977607982926,-84.38214435967461,-70.59835572795099
-36.721402603608226,-88.54837508033548,-75.1889909749963
-26.76424306488184,-85.38351335741413,-75.46508762558476
-12.458231451088011,-79.41791366141308,-70.214446658231
-24.885829911921974,-84.18033385938884,-72.49284224762825
-18.88451383164761,-78.94817168050085,-68.32130456227621
-30.296910973652075,-85.64983256125542,-72.1425166131462
-23.96095063894211,-79.36128786321785,-68.99523297334537
-29.71897315363367,-81.69960748268753,-71.11578164815845
-32.723366426778625,-82.78453194145416,-70.84953485016544
-26.95672271919227,-84.98179497205955,-71.4312024207619
-40.14431981929022,-83.95139928536597,-71.53899607405214
-42.53828653692864,-85.96493664934894,-72.59023532477849
-24.56730643217969,-79.35741094995139,-70.61315902531017
-29.852234610656183,-83.97907710650661,-73.32471255230024
-25.480663708528482,-80.08535043291945,-67.83298260512419
-23.459541726221346,-82.14216824467286,-73.45012883880199
-31.756748391817382,-81.06065985209949,-68.51533274892216
-26.69962945361624,-82.7859926467634,-69.50528400758671
-28.70563406479181,-84.70724070249419,-72.86464789680421
-44.111411204609794,-84.23003461744165,-70.35366758992049
-37.03836429670241,-79.54553294820849,-68.34589222465813
-22.925512696326734,-82.5375032692994,-70.07227395402202
-28.75510019776914,-81.66903767285285,-69.87213853983127
-33.64667215053532,-83.955870971383,-70.8411489382743
-30.195518271564765,-80.84640350500895,-68.83048992367551
-47.422121133316296,-87.00077418057349,-72.07684976007008
-28.35286738770958,-84.14253472193101,-73.34404081153917
-30.7203854959472,-85.4786540790187,-74.3782532427645
-30.26517937906044,-82.78303011272178,-70.35734075603247
-24.92374159869871,-82.90300616436464,-70.98381967523427
-27.634151442546795,-84.44047099183362,-73.8927520387423
-26.36323044509612,-85.02870454032966,-71.21984810848974
-29.389902157654262,-79.58688495987508,-69.64949803388069
-19.930844931150318,-81.7399929495118,-71.5633606119143
-43.11519868909295,-84.36510912443431,-72.12568796265455
-22.699079864336113,-84.21330600427103,-74.04664906288065
-27.989548921797223,-84.8320654373302,-72.58449329513273
-30.799521234051383,-83.42218257215148,-70.8143715707422
-17.610464417296498,-80.64294361385404,-69.93957346106107
-22.160248026735246,-79.6451085743386,-69.51644904212526
-20.60220815527248,-80.96924221809314,-68.87100535916258
-32.37489964841916,-83.94514214077232,-71.60476308972076
-25.633308035761672,-84.27066852505106,-70.57634083822872
-26.531393802330626,-82.64702251547187,-71.05435430397591
-27.235348456417512,-82.55302064620705,-73.07094484985551
-34.32776975355671,-88.24716185923592,-74.59776111748775
-21.49100198156316,-86.20263842236373,-73.7052421133261
-31.301878183881286,-83.74991009676025,-72.15287324674912
-31.468911557844876,-85.5062715474825,-71.83407395477634
-17.338088142861864,-79.61865789541832,-71.96350850743424
-23.136235955156167,-85.05423385722447,-73.84012659723268
-26.893739637088117,-85.47604707419883,-73.55987743017488
-31.570701772260463,-86.59880468093769,-73.6053577102262
-28.942599102548854,-83.33673259411219,-72.10130382089442
-40.352832365461154,-87.75837846324201,-73.74982199213879
-35.99030316519293,-87.28322997540629,-72.63424766653031
-34.029156907708625,-88.37771133394902,-75.82934958222626
-33.91729768547134,-83.41342409590342,-72.55575815720569
-22.344958559373595,-81.03064606585016,-70.6724314343333
-25.57447751206172,-84.35356963711524,-71.99537121356276
-23.083796184602136,-87.05933429844984,-75.00871874344578
-33.32779458037936,-85.13503095500609,-72.56720596080129
-31.448498547029033,-84.30177735302966,-70.29612918687572
-33.956294042028674,-82.39705120524613,-71.33609785003063
-28.834802456636567,-81.46466224533827,-70.99284309623013
-24.687038936870067,-84.62824142994003,-72.66849274307414
-13.862460014465114,-76.27334141162254,-68.07561857034746
-28.880730519498684,-83.92314171162641,-72.72125305763129
-27.427118526418496,-82.592393353876,-72.5017588784633
-34.86925747756919,-86.35579292210114,-72.44541668469898
-27.7868072687196,-85.01115539711094,-73.96775385089299
-34.88735879442078,-84.76782350564703,-73.2409624146834
-25.426774973928104,-82.50835846137142,-71.3390182070867
-37.72280482353949,-82.80278979985889,-70.03774880159611
-41.25842240127304,-86.8717982678079,-70.67602943579247
-13.421097529878296,-79.22923302626363,-69.88284384608417
-29.11032031325857,-84.97871185440084,-71.61201056320392
-35.451328084413774,-87.70814501815792,-73.78009165490772
