Arothron
Aurigequula fasciata
Amblygobius rainfordi
Canthigaster papua ?
Centropyge vrolikii
Chaetodon lunulatus
Chaetodontidae
Cheilodipterus quinquelineatus
Chromis margaritifer
Coris dorsomacula
Coris gaimard
Coris variegata
Cosmocampus banneri
Ctenochaetus strigosus
Diademichthys lineatus
Eviota melasma Lachner & Karnella
Foa hyalina
Gnathodentex aureolineatus
Halichoeres prosopeion
Liopropoma susumi
Ostracion cubicus
Oxycheilinus
Parioglossus nudus Rennis & Hoese
Plectroglyphidodon lacrymatus
Pseudoplesiops annae
Scorpaenopsis fowleri
Synodus binotatus Schultz
Thalassoma lunare
Trimma taylori Lobel
Wetmorella nigropinnata
Amblygobius hectori
Amphiprion clarkii
Apogon erythrinus
Bodianus mesothorax
Chaetodon kleinii
Chaetodon punctatofasciatus
Cheilodipterus
Chromis xanthura
Neamia octospina
Paracirrhites forsteri
Parupeneus multifasciatus
Pervagor melanocephalus
Scorpaenodes minor
Wetmorella albofasciata
Apogon unicolor
Balistapus undulatus
Centropyge bispinosa
Cheilodipterus macrodon
Meiacanthus grammistes
Oxycheilinus digramma
Pleurosicya mossambica
Pomacentrus lepidogenys
Dinematichthys iluocoeteoides
Meiacanthus atrodorsalis
Cephalopholis microprion
Eviota pellucida Larson
Fowleria vaiulae
Sargocentron tiereoides
Chaetodon triangulum
Fowleria aurita
Nectamia viria Fraser
Pseudocheilinus hexataenia
Myripristis kuntee
Ctenochaetus binotatus
Chromis atripes
Apogon aroubiensis
Apogonichthyoides melas
Atherion elymus
Bathygobius
Blenniella interrupta
Callogobius flavobrunneus
Chrysiptera glauca
Gobiopsis bravoi
Halichoeres argus
Omobranchus rotundiceps
Pomacentrus tripunctatus
Praealticus bilineatus
Priolepis cinctus
Priolepis semidoliata
Thalassoma hardwicke
Abudefduf sexfasciatus
Bathygobius crassiceps
Bhanotia fasciolata
Callogobius hasseltii
Gnatholepis
Gobiopsis malekulae
Bathygobius coalitus
Grammistes sexlineatus
Plesiops coeruleolineatus
Blenniella bilitonensis
Litobranchus
Oxyurichthys
Sebastapistes strongia
Chaetodon vagabundus
Chrysiptera leucopoma
Parenchelyurus hepburni
Parioglossus formosus
Chrysiptera biocellata
Entomacrodus caudofasciatus
Asterropteryx semipunctata
Callionymus enneactis
Callogobius okinawae
Scolopsis bilineata
Abudefduf lorenzi Hensley & Allen
Callogobius
Abudefduf septemfasciatus
Fowleria polystigma
Enneapterygius punctulatus Herre
Istiblennius edentulus
Scorpaenodes guamensis
Cryptocentrus caeruleomaculatus
Tripterygiidae
Acanthurus triostegus
Istigobius ornatus
Ungusurculus philippinensis Schwarzhans & Moller
Nectamia
Apogonichthyoides timorensis
Dendrochirus brachypterus
Eleutherochir
Hippocampus kuda
Mullidae
Pristicon trimaculatus
Acentronura
Atherinomorus lacunosus
Cociella punctata
Cryptocentrus nigrocellatus
Dischistodus fasciatus
Fibramia lateralis
Gobiidae
Hippichthys cyanospilus
Hippichthys spicifer
Lethrinus
Micrognathus andersonii
Plotosus lineatus
Rhabdamia
Arothron hispidus
Cryptocentrus maudae
Lutjanus johnii
Micrognathus micronotopterus
Syngnathoides biaculeatus
Fowleria isostigma
Arothron reticularis
Bathygobius cyclopterus
Zenarchopterus
Palutrus
Sphaeramia orbicularis
Anyperodon leucogrammicus
Aspidontus taeniatus
Aulostomus chinensis
Callogobius clitellus McKinney & Lachner
Cantherhines pardalis
Canthigaster valentini
Corythoichthys schultzi
Fowleria
Halichoeres melanurus
Labridae
Minyichthys myersi
Myripristis hexagona
Paragobiodon xanthosomus
Parapercis cylindrica
Platycephalidae
Pomacentrus burroughi
Rudarius minutus Tyler
Sufflamen chrysopterum
Synodus
Trimma agrena
Cephalopholis cyanostigma
Chromis analis
Chromis weberi Fowler & Bean
Cirripectes filamentosus
Eviota sebreei
Fowleria flammea
Gobiodon
Ostorhinchus compressus
Pseudochromis fuscus
Amblygobius
Amphiprion sandaracinos
Labrichthys unilineatus
Oxycheilinus celebicus
Cheilinus
Cheilodipterus truncatus
Trimma striata
Cephalopholis boenak
Fusigobius signipinnis Hoese & Obika
Ostorhinchus nigrofasciatus
Chrysiptera talboti
Pomacentrus brachialis
Chrysiptera springeri
Amphiprion frenatus
Atherinomorus
Caesio
Centriscidae
Chaetodon
Chaetodon auriga
Chaetodon unimaculatus
Ctenogobiops
Ctenogobiops crocineus
Dascyllus aruanus
Epibulus insidiator
Fusigobius
Helcogramma springeri Hansen
Labracinus cyclophthalmus
Laiphognathus multimaculatus
Parascorpaena aurita
Pleurosicya micheli
Pomacentrus adelus Allen
Pseudupeneus barberinus
Ptereleotris microlepis
Salarias obscurus Bath
Scolopsis lineata
Stethojulis interrupta
Ucla xenogrammus Holleman
Valenciennea
Amblygobius nocturnus
Callogobius maculipinnis
Canthigaster compressa
Chelmon rostratus
Diodon holocanthus
Eviota storthynx
Favonigobius
Gobiopsis aporia Lachner & McKinney
Nectamia savayensis
Sphaeramia nematoptera
Congrogadus hierichthys
Congrogadus subducens
Coryphopterus
Neoglyphidodon melas
Pleurosicya muscarum
Pomacentrus simsiang
Pseudamia
Synodus dermatogenys
Scorpaenopsis ramaraoi Randall & Eschmeyer
Upeneus tragula
Valenciennea sexguttata
Eviota korechika
Hemiglyphidodon plagiometopon
Paraplotosus albilabris
Scolopsis margaritifera
Valenciennea muralis
Dischistodus perspicillatus
Paragobiodon
Stethojulis strigiventer
Pseudochromis fowleri
Lepadichthys bolini
Ostorhinchus multilineatus
Amblyglyphidodon
Apogonichthyoides uninotatus
Meiacanthus geminatus
Eviota queenslandica
Asterropteryx ensifera
Zoramia leptacantha
Amblygobius phalaena
Salarias sinuosus Snyder
Macrodontogobius wilburi
Dischistodus prosopotaenia
Ostorhinchus sealei
Altrichthys curatus Allen
Zoramia fragilis
Asterorhombus fijiensis
Alionematichthys riukiuensis
Alticus montanoi
Arothron nigropunctatus
Aspasmodes briggsi
Canthigaster janthinoptera
Cephalopholis argus
Doryrhamphus excisus excisus
Ecsenius monoculus Springer
Enneapterygius
Enneapterygius fuscoventer Fricke
Enneapterygius nanus
Enneapterygius pallidoserialis Fricke
Enneapterygius tutuilae Jordan & Seale
Eviota albolineata Jewett & Lachner
Eviota irrasa Karnella & Lachner
Eviota nebulosa Smith
Gobiopsis arenaria
Halicampus brocki
Helcogramma fuscipectoris
Helcogramma rhinoceros Hansen
Lutjanus lemniscatus
Norfolkia brachylepis
Pherallodus indicus
Plectorhinchus vittatus
Plectroglyphidodon leucozonus
Pomacanthus semicirculatus
Pomacentrus chrysurus
Taeniamia fucata
Thalassoma quinquevittatum
Alionematichthys suluensis Moller & Schwarzhans
Halichoeres marginatus
Helcogramma ellioti
Helcogramma fuscopinna Holleman
Ostorhinchus taeniophorus
Plectroglyphidodon dickii
Pleurosicya coerulea Larson
Pseudochromis tapeinosoma
Stegastes fasciolatus
Acanthurus lineatus
Barbuligobius boehlkei Lachner & McKinney
Dentatherina merceri Patten & Ivantsoff
Hyporhamphus dussumieri
Limnichthyidae
Enneapterygius rhabdotus
Entomacrodus striatus
Trimma naudei
Diplogrammus
Nannosalarias nativitatis
Alionematichthys piger
Chrysiptera rex
Pseudochromis cyanotaenia
Enneapterygius bahasa Fricke
Entomacrodus thalassinus thalassinus
Atherion
Istigobius decoratus (Herre)
Andamia reyi
Praealticus striatus Bath
Entomacrodus decussatus
Andamia pacifica
Helcogramma desa Williams & Howe
Acanthurus
Acentrogobius suluensis
Amblygobius linki
Arothron manilensis
Toxotidae
Drombus
Yongeichthys nebulosus
Sillago macrolepis
Gerres punctatus
Cryptocentroides insignis
Zenarchopterus dispar
Gnatholepis davaoensis
Synchiropus ocellatus
Alionematichthys
Amblyglyphidodon aureus
Atrosalarias fuscus
Canthigaster papua
Chaetodon octofasciatus
Diancistrus
Diancistrus machidai
Ecsenius bimaculatus Springer
Ecsenius kurti Springer
Ecsenius yaeyamaensis
Eviota bifasciata Lachner & Karnella
Eviota infulata
Eviota prasina
Eviota spilota Lachner & Karnella
Gomphosus varius
Halicampus nitidus
Myripristis violacea
Pervagor janthinosoma
Plesiops cephalotaenia
Plesiops oxycephalus
Pomacentrus philippinus
Pseudoplesiops rosae Schultz
Sargocentron diadema
Scorpaenodes albaiensis
Scorpaenopsis papuensis
Siganus vulpinus
Trimma annosum
Trimma maiandros
Diancistrus erythraeus
Diproctacanthus xanthurus
Eviota distigma Jordan & Seale
Hetereleotris
Nectamia luxuria Fraser
Neoglyphidodon nigroris
Sargocentron cornutum
Cheilinus oxycephalus
Dischistodus melanotus
Halichoeres kallochroma
Bathygobius ramosus curticeps Ginsburg
Pseudamia hayashii Randall et al.
Pseudochromis bitaeniatus
Acanthochromis polyacanthus
Halichoeres melanochir
Plesiops verecundus Mooi
Pseudogramma polyacanthum
Pseudoplesiops typus
Halichoeres nigrescens
Pteragogus cryptus Randall
Callogobius sclateri
Diancistrus fuscus
Aioliops megastigma Rennis & Hoese
Chrysiptera parasema
Pomacentrus moluccensis
Hypoatherina barnesi
Cirrhilabrus solorensis
Pristicon rhodopterus
Amblyeleotris guttata
Amblyeleotris steinitzi
Amblyeleotris wheeleri
Amphiprion perideraion
Bryaninops loki Larson
Cabillus
Chaetodontoplus mesoleucus
Ecsenius namiyei
Epinephelus fasciatus
Halichoeres margaritaceus
Pomacanthus sexstriatus
Priolepis nuchifasciata
Pseudochromis marshallensis
Pseudoplesiops knighti Allen
Pteragogus
Tenacigobius erythrops
Xenisthmus
Asterropteryx
Ecsenius lineatus
Eviota prasites
Parascorpaena
Trimma
Halophryne hutchinsi Greenfield
Lubbockichthys
Onigocia pedimacula
Siphamia jebbi Allen
Chrysiptera hemicyanea
Parapercis lineopunctata Randall
Paracheilinus
Gobiopsis
Pomacentrus armillatus
Chrysiptera oxycephala
Pseudocheilinops ataenia
Trimma hayashii
Trimma emeryi Winterbottom
Apogon coccineus
Istigobius rigilius
Plectorhinchus chaetodonoides
Valenciennea parva Hoese & Larson
Valenciennea puellaris
Bryaninops isis Larson
Ostorhinchus aureus
Pomacentrus alexanderae
Scorpaenodes hirsutus
Ostorhinchus melanoproctus
Apogon uninotatus
Eviota nigramembrana Greenfield & Suzuki
Cephalopholis urodeta
Pomacentrus amboinensis
Bothus pantherinus
Cheilinus fasciatus
Cirrhilabrus exquisitus
Eurycephalus arenicola
Heniochus
Lepadichthys springeri Briggs
Opistognathus dendriticus
Parapercis hexophtalma
Sargocentron caudimaculatum
Sargocentron violaceum
Scorpaenodes parvipinnis
Siganus corallinus
Taeniura lymma
Trimmatom macropodus Winterbottom
Xenisthmus polyzonatus
Chaetodon rafflesii
Chaetodon trifascialis
Chromis atripectoralis Welander & Schultz
Cirripectes perustus
Halichoeres hortulanus
Hemigymnus melapterus
Myripristis adusta
Pherallodichthys
Ptereleotris evides
Sargocentron microstoma
Sargocentron spiniferum
Dischistodus pseudochrysopoecilus
Scarus niger
Siganus virgatus
Ceratobregma helenae Holleman
Cheiloprion labiatus
Eviota punctulata Jewett & Lachner
Belonepterygion fasciolatum
Paragobiodon melanosoma
Sargocentron punctatissimum
Chromis viridis
Neopomacentrus cyanomos
Ctenochaetus striatus
Scarus scaber
Stenatherina panatela
Apogon doryssa Jordan & Seale
Chaetodon vagabundus ?
Calumia profunda
Centropyge bicolor
Cephalopholis spiloparaea
Choerodon
Chromis ovatiformes
Coradion fulvocinctus
Eviota sparsa Jewett & Lachner
Labropsis manabei
Myripristis murdjan
Neoniphon opercularis
Paracheilinus angulatus
Paradiancistrus cuyoensis
Pempheris
Plagiotremus laudandus
Priolepis fallacincta Winterbottom & Burridge
Siphamia cyanophthalma Gon & Allen
Synchiropus laddi
Centropyge tibicen
Parapercis pacifica
Pterois antennata
Scorpaenodes varipinnis
Trimma milta Winterbottom
Paracheilinus filamentosus Allen
Cirrhilabrus temminckii
Chromis retrofasciata
Chromis amboinensis
Chrysiptera niger
Halichoeres scapularis
Hemigymnus fasciatus
Histrio histrio
Hypoatherina ovalaua
Neoglyphidodon oxyodon
Salarias fasciatus
Epinephelus merra
Enneapterygius ziegleri
Trimma tevegae Cohen & Davis
Neoglyphidodon polyodon
Pseudochromis
Salarias guttatus
Canthigaster ocellicincta Allen & Randall
Diploprion bifasciatus
Genicanthus lamarck
Paracheilinus carpenteri Randall & Lubbock
Pristiapogon abrogramma
Trimma nasa Winterbottom
Paracheilinus lineopunctatus Randall & Lubbock
Pomacentrus stigma
Plectroglyphidodon johnstonianus
Ostorhinchus neotes
Chromis alpha Randall
Foa fo
Lethrinus harak
Plectorhinchus lineatus
Bathygobius fuscus
Fowleria variegata
Ostorhinchus
Leptoscarus vaigiensis
Pelates quadrilineatus
Anomalops katoptron
Antennarius
Centropyge nox
Chaetodon ornatissimus
Discotrema crinophilum
Fistularia petimba
Helcogramma striatum
Heniochus diphreutes
Pseudoplesiops
Synodus jaculum Russell & Cressey
Heniochus varius
Trimma cana
Ostorhinchus dispar
Pterocaesio pisang
Taeniamia biguttata
Trimma yanoi
Chromis elerae Fowler & Bean
Naso
Bothus
Hippichthys heptagonus
Torquigener hypselogeneion
Plectorhinchus gibbosus
Sillago sihama
Bathygobius hongkongensis
Chelonodontops patoca
Eleutherochir opercularis
Cynoglossidae
Favonigobius reichei
Siganus guttatus
Waitea
Callogobius centrolepis
Labropsis
Trimmatom sagma
Apogonidae
Rhabdamia spilota
Myripristis vittata
Apogon leptacanthus
Enneapterygius flavoccipitis Shen & Wu
Rhinogobius decoratus Herre
Scorpaenopsis possi Randall & Eschmeyer
Cirripectes castaneus
Pempheris itoi Fowler
Pholidichthys leucotaenia
Helcogramma albimacula Williams & Howe
Cirrhitichthys oxycephalus
Exallias brevis
Gymnapogon
Priolepis inhaca
Cirripectes polyzona
Pomacentrus bankanensis
Parascorpaena mcadamsi
Calumia
Cephalopholis aurantia
Chrysiptera caeruleolineata
Ematops randalli Schwarzhans & Nielsen
Macropharyngodon meleagris
Neamia articycla
Pseudojuloides
Lutjanus fulvus
Lutjanus lutjanus
Cirripectes stigmaticus
Plectorhinchus lessonii
Siphamia majimai
Thalassoma amblycephalum
Ungusurculus
Parascorpaena mossambica
Sunagocia otaitensis
Glossogobius
Glossogobius celebius
Trichogaster trichopterus
Channa striata
Chanos chanos
Megalops cyprinoides
Cichlidae
Scatophagus argus
Trimma trioculatum Winterbottom et al.
Apogon posterofasciatus Allen & Randall
Bodianus
Bodianus diana
Callogobius crassus McKinney & Lachner
Calloplesiops altivelis
Cephalopholis sexmaculata
Diancistrus karinae
Eleotridae
Eviota jewettae Greenfield & Winterbottom
Priolepis pallidicincta Winterbottom & Burridge
Pseudanthias
Pygoplites diacanthus
Scorpaenopsis
Eviota nigriventris
Gymnothorax microstictus Bohlke
Dinematichthys
Trimma hoesei
Chrysiptera traceyi
Pomacentrus
Discordipinna griessingeri Hoese & Fourmanoir
Paracheilinus octotaenia
Anampses geographicus
Cercamia eremia
Macropharyngodon negrosensis
Sebastapistes
Siphamia tubifer
Photoblepharon palpebratum
Cercamia
Gracila polleni
Lubbockichthys multisquamatus
Naso vlamingii
Nemateleotris
Neoglyphidodon thoracotaeniatus
Pterocaesio
Trimma anaima Winterbottom
Asterropteryx striata
Plectranthias inermis Randall
Cirrhilabrus lubbocki Randall & Carpenter
Lutjanus ehrenbergii
Abudefduf saxatilis
Cephalopholis aitha Randall & Heemstra
Cephalopholis miniata
Halichoeres melasmapomus Randall
Labropsis alleni Randall
Pomacentrus nigromanus
Priacanthus blochii
Apogon dianthus
Calumia biocellata
Centropyge multifasciatus
Zebrasoma scopas
Trimma flavatrum
Pempheris schwenkii
Amblycirrhitus bimacula
Cabillus tongarevae
Caracanthus
Chaetodon citrinellus
Ctenochaetus
Halichoeres nebulosus
Halichoeres podostigma
Lepadichthys minor
Norfolkia
Salarias patzneri
Scarus
Stegastes
Salarias segmentatus
Enneapterygius unimaculatus
Acanthurus nigrofuscus
Thalassoma jansenii
Ostorhinchus cookii
Apogon crassiceps
Asterorhombus filifer
Ancistrogobius dipus
Caesio cuning
Cephalopholis
Choerodon anchorago
Chromis delta Randall
Cirrhitichthys aprinus
Engyprosopon macrolepis
Microbrotula polyactis
Pictichromis porphyrea
Pteropsaron springeri
Thysanophrys chiltonae Schultz
Trimma rubromaculatum
Oxycirrhites typus
Parapercis xanthozona
Ancistrogobius yoshigoui
Epinephelus summana
Ctenochaetus tomeniensis
Lutjanus biguttatus
Centriscus
Apogon
Atrosalarias fuscus holomelas
Brotulidae
Engyprosopon mogkii
Heteromycteris
Neopomacentrus
Stegastes obreptus
Callionymus scabriceps
Epinephelus corallicola
Foa
Oxymonacanthus longirostris
Pteragogus flagellifer
Sargocentron
Sunagocia arenicola
Heteroconger polyzona
Istigobius
Helcogramma striata Hansen
Chaetodon adiergastos
Myripristis pralinia
Naso unicornis
Pterocaesio randalli Carpenter
Scarus pulchellus
Siganus punctatus
Zanclus cornutus
Acanthurus auranticavus
Naso brevirostris
Naso thynnoides
Acanthurus mata
Heniochus singularius Smith & Radcliffe
Holacanthus trimaculatus
Apogonichthys ocellatus
Chrysiptera cyanea
Cirrhitus pinnulatus
Enneapterygius philippinus
Entomacrodus
Hologymnosus annulatus
Platybelone argalus platyura
Rhinecanthus aculeatus
Valenciennea longipinnis
Xenojulis margaritaceus
Anampses meleagrides
Ostorhinchus hartzfeldii
Parascorpaena picta
Thalassoma
Thalassoma purpureum
Ablabys taenianotus
Cheilio inermis
Blenniella periophthalmus
Nectamia fusca
Ostorhinchus hoevenii
Calotomus spinidens
Atherinidae
Amblyeleotris randalli
Plectorhinchus picus
Heniochus chrysostomus
Chaetodon lineolatus
Lutjanus sebae
Amphiprion bicinctus
Atrosalarias hosokawai Suzuki & Senou
Gobiesocidae
Pleurosicya plicata Larson
Cheilodipterus artus
Ecsenius lividanalis Chapman & Schultz
Pristiapogon exostigma
Platax pinnatus
Pleurosicya fringilla Larson
Aulostomidae
Choeroichthys brachysoma
Corythoichthys intestinalis
Halichoeres miniatus
Pseudupeneus indicus
Hyporhamphus quoyi
Halichoeres papilionaceus
Hypoatherina temminckii
Rhinecanthus verrucosus
Siganus fuscescens
Halichoeres binotopsis
Ecsenius bicolor
Siokunichthys nigrolineatus Dawson
Ecsenius dilemma Springer
Ostorhinchus cavitensis
Samariscus triocellatus
Aspidontus taeniatus taeniatus
Diancistrus springeri
Myripristis trachyacron
Sueviota lachneri Winterbottom & Hoese
Halichoeres chrysus Randall
Lepadichthys caritus Briggs
Sphyraenidae
Opistognathus randalli
Synchiropus
Antennarius coccineus
Chaetodon mertensii
Crossosalarias macrospilus Smith-Vaniz & Springer
Fowleria talboti
Liopropoma
Enneapterygius similis Fricke
Entomacrodus thalassinus
Gobiodon quinquestrigatus
Helcogramma
Paragobiodon echinocephalus
Pardachirus pavoninus
Thysanophrys arenicola Schultz
Tylosurus crocodilus crocodilus
Apogonichthys perdix
Epinephelus
Gymnapogon urospilotus
Ostorhinchus properuptus
Parapercis clathrata
Scorpaenopsis diabolus
Acentrogobius signatus
Amoya moloanus
Callionymus
Callogobius hastatus McKinney & Lachner
Cristatogobius
Eleotris melanosoma
Epinephelus coeruleopunctatus
Exyrias belissimus
Gladiogobius ensifer
Mugilogobius zebrina
Oxyurichthys cornutus
Oxyurichthys ophthalmonema
Sphyraena barracuda
Yongeichthys criniger
Brachygobius
Caragobius urolepis
Cynoglossus puncticeps
Glossogobius aureus
Mahidolia
Oxyeleotris lineolatus
Strongylura strongylura
Tetraroge barbata
Trypauchenopsis intermedia
Asterropteryx bipunctatus
Cheilinus bimaculatus
Ctenochaetus tominiensis
Pleurosicya labiata
Pseudochromidae
Siphamia argentea
Synchiropus splendidus
Belonepterygion
Chaetodon melannotus
Chaetodon speculum
Cirripectes springeri Williams
Dascyllus melanurus
Doryrhamphus dactyliophorus
Fowleria punctulata
Fusigobius neophytus
Helcogramma inclinatum
Neoniphon sammara
Parapercis tetracantha
Plectroglyphidodon
Salarias ceramensis
Siganus puellus
Soleichthys heterorhinos
Anampses melanurus
Canthigaster axiologus
Corythoichthys ocellatus
Gnatholepis anjerensis
Gnatholepis cauerensis cauerensis
Parapriacanthus
Bathygobius meggitti
Diplogrammus xenicus
Gerres filamentosus
Monodactylus argenteus
Neostethus villadolidi
Ophicara porocephala
Oxyurichthys papuensis
Pardachirus poropterus
Periophthalmus regius
Plagiotremus tapeinosoma
Redigobius balteatus
Taenioides anguillaris
Exyrias
Mesopristes argenteus
Platycephalus indicus
Pomacentrus taeniometopon
Pseudorhombus arsius
Taenioides cirratus
Aseraggodes
Bythitidae
Chaetodon lunula
Chrysiptera
Enchelyurus kraussi
Eviota minuta Jewett & Lachner
Eviota zonura Jordan & Seale
Plectroglyphidodon zonatus
Siganus spinus
Alionematichthys plicatosurculus Moller & Schwarzhans
Epinephelus bontoides
Lutjanus quinquelineatus
Ostorhinchus doederleini
Petroscirtes variabilis
Pseudamia gelatinosa
Pseudupeneus barberinoides
Amblygobius bynoensis
Aseraggodes xenicus
Blenniella chrysospilos
Cirripectes auritus Carlson
Entomacrodus epalzeocheilus
Euryglossa
Helcogramma habena Williams & McCormick
Aporops bilinearis
Bathygobius laddi
Brachaelurus waddi
Brotulinella taiwanensis
Halichoeres timorensis
Pomacentridae
Spratelloides delicatulus
Acanthurus nigricans
Amanses scopas
Aseraggodes matsuurai
Chaetodon ephippium
Epinephelus ongus
Ostorhinchus angustatus
Paragobiodon lacunicolus
Paragobiodon modestus
Archamia macroptera
Aspidontus dussumieri
Calotomus carolinus
Cantherhines fronticinctus
Cheilinus trilobatus
Epinephelus tauvina
Lethrinus lentjan
Pomacentrus coelestis
Valenciennea strigata
Aporops
Centropyge flavicauda
Epinephelus cyanopodus
Scorpaenopsis vittapinna Randall & Eschmeyer
Callogobius sheni
Carapus homei
Chaetodon baronessa
Chaetodon rafflesi
Dendrochirus zebra
Gymnothorax pseudoherrei Bohlke
Istigobius goldmanni
Priolepis vexilla Winterbottom & Burridge
Archamia
Parapriacanthus guentheri
Pseudojuloides cerasinus
Epinephelus microdon
Chelon tade
Gerres abbreviatus
Lutjanus fulviflamma
Oligolepis moloanus
Paraplagusia bilineata
Toxotes jaculator
