station_code,abantennarius_coccineus,ablabys_macracanthus,ablabys_taenianotus,abudefduf_sexfasciatus,abudefduf_vaigiensis,acanthochromis_polyacanthus,acanthurus_grammoptilus,acanthurus_lineatus,acanthurus_nigricans,acanthurus_nigricauda,acanthurus_nigrofuscus,acanthurus_olivaceus,acanthurus_pyroferus,acanthurus_triostegus,acreichthys_radiatus,acreichthys_tomentosus,aeoliscus_strigatus,aethaloperca_rogaa,aioliops_megastigma,alionematichthys_piger,alionematichthys_plicatosurculus,alionematichthys_riukiuensis,alionematichthys_suluensis,alticus_montanoi,altrichthys_curatus,amanses_scopas,amblycirrhitus_bimacula,amblyeleotris_guttata,amblyeleotris_steinitzi,amblyeleotris_wheeleri,amblyglyphidodon_aureus,amblyglyphidodon_batunaorum,amblyglyphidodon_curacao,amblyglyphidodon_leucogaster,amblygobius_decussatus,amblygobius_nocturnus,amblygobius_phalaena,amblygobius_semicinctus,amphiprion_biaculeatus,amphiprion_bicinctus,amphiprion_clarkii,amphiprion_frenatus,amphiprion_ocellaris,amphiprion_perideraion,amphiprion_sandaracinos,amphiprion_polymnus,amsichthys_knighti,anampses_caeruleopunctatus,anampses_geographicus,anampses_melanurus,ancistrogobius_squamiceps,andamia_pacifica,andamia_reyi,antennarius_pictus,anyperodon_leucogrammicus,apogon_coccineus,apogon_crassiceps,apogon_doryssa,apogon_erythrinus,apogon_semiornatus,apogon_unicolor,apogonichthyoides_melas,apogonichthyoides_timorensis,apogonichthyoides_uninotatus,apogonichthys_ocellatus,apogonichthys_perdix,aporops_bilinearis,archamia_bleekeri,arcygobius_baliurus,arothron_hispidus,arothron_manilensis,arothron_nigropunctatus,arothron_reticularis,aseraggodes_matsuurai,aseraggodes_winterbottomi,aseraggodes_xenicus,aspasmodes_briggsi,aspidontus_taeniatus,asterorhombus_cocosensis,asterropteryx_bipunctata,asterropteryx_ensifera,asterropteryx_semipunctata,asterropteryx_senoui,asterropteryx_spinosa,atherinomorus_lacunosus,atherion_elymus,atrosalarias_fuscus,atrosalarias_hosokawai,aulostomus_chinensis,balistapus_undulatus,barbuligobius_boehlkei,bathygobius_cyclopterus,bathygobius_fuscus,bathygobius_laddi,belonepterygion_fasciolatum,blenniella_bilitonensis,blenniella_chrysospilos,blenniella_periophthalmus,bodianus_dictynna,bodianus_mesothorax,bothus_pantherinus,brachaelurus_waddi,brachysomophis_umbonis,brosmophyciops_pautzkei,brotula_multibarbata,brotulinella_taiwanensis,bryaninops_erythrops,bryaninops_isis,bryaninops_loki,cabillus_tongarevae,caesio_caerulaurea,callionymus_acutirostris,callionymus_enneactis,callionymus_japonicus,callogobius_centrolepis,callogobius_clitellus,callogobius_flavobrunneus,callogobius_maculipinnis,callogobius_mannarensis,callogobius_okinawae,callogobius_sclateri,calloplesiops_altivelis,calotomus_spinidens,calumia_profunda,canthigaster_axiologus,canthigaster_bennetti,canthigaster_compressa,canthigaster_janthinoptera,canthigaster_ocellicincta,canthigaster_papua,canthigaster_valentini,caracanthus_unipinna,centropyge_bicolor,centropyge_bispinosa,centropyge_nox,centropyge_tibicen,centropyge_vrolikii,cephalopholis_argus,cephalopholis_boenak,cephalopholis_cyanostigma,cephalopholis_leopardus,cephalopholis_microprion,cephalopholis_miniata,cephalopholis_spiloparaea,cephalopholis_urodeta,ceratobregma_helenae,cercamia_eremia,chaetodon_adiergastos,chaetodon_auriga,chaetodon_baronessa,chaetodon_citrinellus,chaetodon_ephippium,chaetodon_kleinii,chaetodon_lunulatus,chaetodon_melannotus,chaetodon_octofasciatus,chaetodon_ornatissimus,chaetodon_punctatofasciatus,chaetodon_rafflesii,chaetodon_selene,chaetodon_speculum,chaetodon_triangulum,chaetodon_trifascialis,chaetodon_unimaculatus,chaetodon_vagabundus,chaetodontoplus_mesoleucus,cheilinus_chlorourus,cheilinus_fasciatus,cheilinus_oxycephalus,cheilinus_trilobatus,cheilio_inermis,cheilodipterus_alleni,cheilodipterus_artus,cheilodipterus_heptozona,cheilodipterus_intermedius,cheilodipterus_isostigma,cheilodipterus_macrodon,cheilodipterus_quinquelineatus,cheilodipterus_singapurensis,cheiloprion_labiatus,chelmon_rostratus,chlorurus_bleekeri,chlorurus_spilurus,choeroichthys_brachysoma,choeroichthys_cinctus,chromileptes_altivelis,chromis_analis,chromis_atripectoralis,chromis_scotochiloptera,chromis_ternatensis,chromis_viridis,chromis_weberi,chromis_xanthura,chrysiptera_cyanea,chrysiptera_hemicyanea,chrysiptera_leucopoma,chrysiptera_parasema,chrysiptera_rex,chrysiptera_rollandi,chrysiptera_springeri,chrysiptera_talboti,cirrhilabrus_cyanopleura,cirrhilabrus_exquisitus,cirrhilabrus_lubbocki,cirrhilabrus_rubrimarginatus,cirrhilabrus_ryukyuensis,cirrhilabrus_solorensis,cirrhilabrus_temminckii,cirrhitichthys_aprinus,cirrhitichthys_falco,cirrhitichthys_oxycephalus,cirripectes_castaneus,cirripectes_filamentosus,cirripectes_perustus,cirripectes_polyzona,cirripectes_springeri,cirripectes_stigmaticus,congrogadus_hierichthys,congrogadus_subducens,coradion_altivelis,coris_batuensis,coris_dorsomacula,coris_gaimard,coris_variegata,corythoichthys_haematopterus,corythoichthys_ocellatus,cosmocampus_banneri,cryptocentrus_caeruleomaculatus,cryptocentrus_nigrocellatus,ctenochaetus_binotatus,ctenochaetus_striatus,ctenochaetus_strigosus,ctenochaetus_tominiensis,ctenochaetus_binotatus_2,ctenogobiops_aurocingulus,ctenogobiops_crocineus,dascyllus_aruanus,dascyllus_melanurus,dascyllus_reticulatus,dascyllus_trimaculatus,dendrochirus_biocellatus,dendrochirus_zebra,dentatherina_merceri,diademichthys_lineatus,diancistrus_erythraeus,diancistrus_fuscus,diancistrus_machidai,diancistrus_springeri,dinematichthys_iluocoeteoides,dinematichthys_trilobatus,diodon_holocanthus,diodon_liturosus,diplogrammus_goramensis,diproctacanthus_xanthurus,dischistodus_melanotus,dischistodus_perspicillatus,dischistodus_prosopotaenia,dischistodus_pseudochrysopoecilus,discordipinna_griessingeri,discotrema_crinophilum,doryrhamphus_excisus,doryrhamphus_janssi,dunckerocampus_dactyliophorus,ecsenius_bicolor,ecsenius_bimaculatus,ecsenius_kurti,ecsenius_lineatus,ecsenius_lividanalis,ecsenius_monoculus,ecsenius_namiyei,ecsenius_pictus,ecsenius_yaeyamaensis,enchelycore_bayeri,enchelycore_schismatorhynchus,enchelyurus_kraussi,enneapterygius_bahasa,enneapterygius_elegans,enneapterygius_fasciatus,enneapterygius_flavoccipitis,enneapterygius_fuscoventer,enneapterygius_hemimelas,enneapterygius_nanus,enneapterygius_nigricauda,enneapterygius_pallidoserialis,enneapterygius_rhabdotus,enneapterygius_rubicauda,enneapterygius_similis,enneapterygius_tutuilae,enneapterygius_unimaculatus,enneapterygius_hemimelas_2,entomacrodus_caudofasciatus,entomacrodus_decussatus,entomacrodus_striatus,entomacrodus_thalassinus,epibulus_insidiator,epinephelus_bontoides,epinephelus_fasciatus,epinephelus_merra,epinephelus_ongus,eviota_albolineata,eviota_atriventris,eviota_bifasciata,eviota_distigma,eviota_fasciola,eviota_herrei,eviota_infulata,eviota_irrasa,eviota_jewettae,eviota_korechika,eviota_latifasciata,eviota_melasma,eviota_minuta,eviota_nebulosa,eviota_nigramembrana,eviota_nigriventris,eviota_pellucida,eviota_prasina,eviota_prasites,eviota_punctulata,eviota_queenslandica,eviota_rubrisparsa,eviota_sebreei,eviota_sp_nov_1,eviota_sparsa,eviota_spilota,eviota_storthynx,eviota_winterbottomi,eviota_occasa,eviota_teresae,exallias_brevis,exyrias_akihito,ferdauia_ferdau,fibramia_lateralis,fistularia_commersonii,flabellicauda_alleni,foa_fo,foa_hyalina,fowleria_aurita,fowleria_isostigma,fowleria_marmorata,fowleria_vaiulae,fowleria_variegata,fusigobius_aureus,fusigobius_duospilus,fusigobius_gracilis,fusigobius_humeralis,fusigobius_melacron,fusigobius_neophytus,fusigobius_signipinnis,gnathodentex_aureolineatus,gnatholepis_anjerensis,gnatholepis_cauerensis,gobiodon_axillaris,gobiodon_okinawae,gobiodon_prolixus,gobiodon_quinquestrigatus,gobiopsis_arenaria,gobiopsis_bravoi,gobiopsis_liolepis,gomphosus_varius,grammistes_sexlineatus,grammistops_ocellatus,gymnapogon_philippinus,gymnapogon_urospilotus,gymnapogon_vanderbilti,gymnomuraena_zebra,gymnothorax_buroensis,gymnothorax_castlei,gymnothorax_chilospilus,gymnothorax_enigmaticus,gymnothorax_fimbriatus,gymnothorax_javanicus,gymnothorax_margaritophorus,gymnothorax_melatremus,gymnothorax_meleagris,gymnothorax_microstictus,gymnothorax_pindae,gymnothorax_pseudoherrei,gymnothorax_richardsonii,gymnothorax_robinsi,gymnothorax_rueppelliae,gymnothorax_thyrsoideus,gymnothorax_undulatus,gymnothorax_zonipectis,halicampus_brocki,halicampus_nitidus,halichoeres_argus,halichoeres_biocellatus,halichoeres_chrysus,halichoeres_hortulanus,halichoeres_kallochroma,halichoeres_margaritaceus,halichoeres_marginatus,halichoeres_melanochir,halichoeres_melanurus,halichoeres_nebulosus,halichoeres_nigrescens,halichoeres_podostigma,halichoeres_podostisma,halichoeres_prosopeion,halichoeres_richmondi,halichoeres_scapularis,halichoeres_timorensis,halichoeres_melanochir_2,halophryne_hutchinsi,helcogramma_albimacula,helcogramma_chica,helcogramma_desa,helcogramma_ellioti,helcogramma_fuscipectoris,helcogramma_fuscopinna,helcogramma_inclinata,helcogramma_novaecaledoniae,helcogramma_rhinoceros,helcogramma_springeri,helcogramma_striata,helcogramma_trigloides,hemiglyphidodon_plagiometopon,hemigymnus_melapterus,heniochus_chrysostomus,heniochus_diphreutes,heniochus_varius,hologymnosus_doliatus,hypoatherina_panatela,hypoatherina_temminckii,hypoatherina_barnesi,hyporhamphus_affinis,hyporhamphus_dussumieri,inimicus_didactylus,istiblennius_bellus,istiblennius_colei,istiblennius_dussumieri,istiblennius_edentulus,istigobius_decoratus,istigobius_nigroocellatus,istigobius_ornatus,istigobius_rigilius,kaupichthys_brachychirus,kaupichthys_diodontus,koumansetta_hectori,koumansetta_rainfordi,labracinus_cyclophthalmus,labrichthys_unilineatus,labroides_dimidiatus,labropsis_manabei,laiphognathus_multimaculatus,leiuranus_semicinctus,lepadichthys_lineatus,lepadichthys_misakius,lepadicyathus_minor,leptoscarus_vaigiensis,lethrinus_harak,limnichthys_nitidus,liobranchia_stria,liopropoma_collettei,liopropoma_mitratum,liopropoma_susumi,lutjanus_johnii,lutjanus_lemniscatus,lutjanus_quinquelineatus,lutjanus_rivulatus,lutjanus_russelli,macrodontogobius_wilburi,macropharyngodon_meleagris,macropharyngodon_negrosensis,meiacanthus_atrodorsalis,meiacanthus_ditrema,meiacanthus_geminatus,meiacanthus_grammistes,micrognathus_andersonii,mirolabrichthys_tuka,moringua_raitaborua,muraenichthys_schultzei,muraenichthys_thompsoni,myripristis_adusta,myripristis_berndti,myripristis_botche,myripristis_hexagona,myripristis_kuntee,myripristis_murdjan,myripristis_pralinia,myripristis_violacea,nannosalarias_nativitatis,naso_vlamingii,neamia_octospina,neamia_octospina_2,nectamia_bandanensis,nectamia_fusca,nectamia_luxuria,nectamia_savayensis,nectamia_similis,nectamia_viria,neoglyphidodon_melas,neoglyphidodon_nigroris,neoglyphidodon_oxyodon,neoglyphidodon_thoracotaeniatus,neoniphon_opercularis,neoniphon_sammara,neopomacentrus_cyanomos,norfolkia_brachylepis,onigocia_pedimacula,opistognathus_dendriticus,opistognathus_randalli,opistognathus_solorensis,opistognathus_albomaculatus,opistognathus_hyalinus,oplopomops_diacanthus,ostorhinchus_angustatus,ostorhinchus_aroubiensis,ostorhinchus_aureus,ostorhinchus_chrysopomus,ostorhinchus_compressus,ostorhinchus_cookii,ostorhinchus_cyanosoma,ostorhinchus_doederleini,ostorhinchus_fleurieu,ostorhinchus_hartzfeldii,ostorhinchus_jenkinsi,ostorhinchus_melanoproctus,ostorhinchus_multilineatus,ostorhinchus_neotes,ostorhinchus_nigrofasciatus,ostorhinchus_novemfasciatus,ostorhinchus_ocellicaudus,ostorhinchus_parvulus,ostorhinchus_sealei,ostorhinchus_taeniophorus,ostorhinchus_wassinki,ostracion_cubicum,ostracion_meleagris,oxycheilinus_arenatus,oxycheilinus_bimaculatus,oxycheilinus_celebicus,oxycheilinus_digramma,oxymonacanthus_longirostris,paracheilinus_angulatus,paracheilinus_carpenteri,paracheilinus_filamentosus,paracirrhites_forsteri,paradiancistrus_cuyoensis,paragobiodon_echinocephalus,paragobiodon_lacunicola,paragobiodon_melanosoma,paragobiodon_modestus,paragobiodon_xanthosoma,paraluteres_prionurus,parapercis_clathrata,parapercis_cylindrica,parapercis_hexophtalma,parapercis_lineopunctata,parapercis_millepunctata,parapercis_multiplicata,parapercis_pacifica,parapercis_tetracantha,paraplotosus_albilabris,parascorpaena_aurita,parascorpaena_mcadamsi,parascorpaena_mossambica,parascorpaena_moultoni,parenchelyurus_hepburni,parioglossus_nudus,parioglossus_rainfordi,parioglossus_raoi,parupeneus_barberinoides,parupeneus_barberinus,parupeneus_crassilabris,parupeneus_indicus,parupeneus_multifasciatus,pelates_quadrilineatus,pentapodus_caninus,pervagor_janthinosoma,pervagor_melanocephalus,petroscirtes_breviceps,petroscirtes_variabilis,pherallodus_indicus,phoxocampus_kampeni,phyllogobius_platycephalops,pictichromis_diadema,pictichromis_porphyrea,plagiotremus_laudandus,plagiotremus_rhinorhynchos,platax_boersii,platax_orbicularis,platax_pinnatus,plectorhinchus_chaetodonoides,plectorhinchus_lessonii,plectorhinchus_lineatus,plectorhinchus_polytaenia,plectorhinchus_vittatus,plectranthias_longimanus,plectranthias_nanus,plectroglyphidodon_dickii,plectroglyphidodon_fasciolatus,plectroglyphidodon_leucozona,plesiops_cephalotaenia,plesiops_coeruleolineatus,plesiops_oxycephalus,plesiops_verecundus,plesiops_cephalotaenia_2,pleurosicya_annandalei,pleurosicya_coerulea,pleurosicya_fringilla,pleurosicya_labiata,pleurosicya_micheli,pleurosicya_mossambica,pleurosicya_muscarum,pleurosicya_plicata,plotosus_lineatus,pomacanthus_semicirculatus,pomacanthus_sexstriatus,pomacentrus_adelus,pomacentrus_alexanderae,pomacentrus_amboinensis,pomacentrus_armillatus,pomacentrus_bankanensis,pomacentrus_brachialis,pomacentrus_burroughi,pomacentrus_chrysurus,pomacentrus_coelestis,pomacentrus_grammorhynchus,pomacentrus_lepidogenys,pomacentrus_moluccensis,pomacentrus_nigromanus,pomacentrus_philippinus,pomacentrus_simsiang,pomacentrus_stigma,pomacentrus_vaiuli,praealticus_bilineatus,praealticus_striatus,priacanthus_sagittarius,priolepis_aithiops,priolepis_cincta,priolepis_compita,priolepis_fallacincta,priolepis_nuchifasciata,priolepis_pallidicincta,priolepis_semidoliata,pristiapogon_exostigma,pristiapogon_fraenatus,pristiapogon_kallopterus,pristiapogon_taeniopterus,pristiapogon_urostigma,pristicon_rhodopterus,pristicon_rufus,pristicon_trimaculatus,pseudamia_gelatinosa,pseudamia_hayashii,pseudamiops_gracilicauda,pseudanthias_huchtii,pseudocheilinus_evanidus,pseudocheilinus_hexataenia,pseudochromis_bitaeniatus,pseudochromis_caudalis,pseudochromis_coccinicauda,pseudochromis_cyanotaenia,pseudochromis_flavopunctatus,pseudochromis_fowleri,pseudochromis_fuscus,pseudochromis_marshallensis,pseudochromis_tapeinosoma,pseudogramma_polyacanthus,pseudoplesiops_annae,pseudoplesiops_rosae,pseudoplesiops_typus,pteragogus_cryptus,pteragogus_flagellifer,pteragogus_guttatus,ptereleotris_evides,ptereleotris_microlepis,pterois_antennata,pterois_radiata,pycnochromis_agilis,pycnochromis_amboinensis,pycnochromis_atripes,pycnochromis_delta,pycnochromis_margaritifer,pycnochromis_ovatiformis,pycnochromis_retrofasciatus,pygoplites_diacanthus,rhabdoblennius_nitidus,rhinecanthus_verrucosus,rudarius_minutus,salarias_alboguttatus,salarias_ceramensis,salarias_fasciatus,salarias_guttatus,salarias_obscurus,salarias_patzneri,salarias_segmentatus,salarias_sinuosus,samariscus_triocellatus,samariscus_triocellatus_2,sargocentron_caudimaculatum,sargocentron_cornutum,sargocentron_diadema,sargocentron_iota,sargocentron_melanospilos,sargocentron_microstoma,sargocentron_punctatissimum,sargocentron_rubrum,sargocentron_spiniferum,sargocentron_tiereoides,sargocentron_violaceum,saurida_gracilis,saurida_nebulosa,scarus_forsteni,scarus_hypselopterus,scarus_niger,scarus_psittacus,scarus_rubroviolaceus,scarus_scaber,scarus_schlegeli,scarus_spinus,scolecenchelys_macroptera,scolopsis_bilineata,scolopsis_lineata,scolopsis_margaritifera,scorpaenodes_albaiensis,scorpaenodes_corallinus,scorpaenodes_guamensis,scorpaenodes_hirsutus,scorpaenodes_kelloggi,scorpaenodes_minor,scorpaenodes_parvipinnis,scorpaenodes_varipinnis,scorpaenopsis_brevifrons,scorpaenopsis_diabolus,scorpaenopsis_papuensis,scorpaenopsis_possi,scorpaenopsis_ramaraoi,scorpaenopsis_venosa,scorpaenopsis_vittapinna,sebastapistes_cyanostigma,sebastapistes_fowleri,sebastapistes_mauritiana,sebastapistes_strongia,selar_crumenophthalmus,siganus_corallinus,siganus_puellus,siganus_punctatus,siganus_virgatus,siganus_vulpinus,siphamia_argentea,siphamia_cyanophthalma,siphamia_jebbi,siphamia_majimai,siphamia_tubifer,soleichthys_heterorhinos,sphaeramia_nematoptera,spratelloides_delicatulus,spratelloides_gracilis,stegastes_lacrymatus,stethojulis_albovittata,stethojulis_bandanensis,stethojulis_interrupta,stethojulis_strigiventer,stethojulis_trilineata,strongylura_incisa,sueviota_atrinasa,sueviota_lachneri,sunagocia_arenicola,sunagocia_otaitensis,suttonia_lineata,synchiropus_bartelsi,synchiropus_laddi,synchiropus_moyeri,synchiropus_ocellatus,synchiropus_splendidus,syngnathoides_biaculeatus,synodus_binotatus,synodus_dermatogenys,synodus_jaculum,synodus_variegatus,taeniamia_biguttata,taeniamia_dispilus,taeniamia_fucata,taeniamia_melasma,taeniura_lymma,terapon_jarbua,thalassoma_amblycephalum,thalassoma_hardwicke,thalassoma_jansenii,thalassoma_lunare,thalassoma_quinquevittatum,thysanophrys_chiltonae,trimma_agrena,trimma_anaima,trimma_annosum,trimma_benjamini,trimma_cana,trimma_capostriatum,trimma_caudomaculatum,trimma_cheni,trimma_habrum,trimma_haimassum,trimma_halonevum,trimma_hayashii,trimma_macrophthalmus,trimma_maiandros,trimma_milta,trimma_nasa,trimma_naudei,trimma_okinawae,trimma_preclarum,trimma_stobbsi,trimma_striatum,trimma_taylori,trimma_tevegae,trimma_trioculatum,trimma_yanoi,trimmatom_macropodus,ucla_xenogrammus,ungusurculus_philippinensis,ungusurculus_williamsi,upeneus_tragula,uroconger_lepturus,uropterygius_kamar,uropterygius_xanthopterus,uropterygius_concolor,valenciennea_muralis,valenciennea_parva,valenciennea_puellaris,valenciennea_sexguttata,valenciennea_strigata,variola_louti,verulux_cypselurus,wetmorella_albofasciata,wetmorella_nigropinnata,xenisthmus_eirospilus,xenisthmus_polyzonatus,xenisthmus_africanus,yongeichthys_nebulosus,zebrasoma_scopas,zoramia_fragilis,zoramia_leptacanthus
LK_79_02,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,1,0,0,0,0,7,0,0,14,2,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK_79_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,25,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,1,0,1,0,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,3,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
