species,average,sd,cumsum,ava,avb,ratio,p
pomacentrus_chrysurus,0.002669759453726443,0.0068907454599816285,0.657942310745224,1.7692307692307692,0.46153846153846156,0.38744131084673106,0.001
trimma_capostriatum,0.0026286120422970237,0.006340392680553968,0.6607525413577694,1.6153846153846154,0,0.4145818996919539,0.001
priolepis_cincta,0.002619700066743396,0.005421953607864648,0.6635532442400464,2.076923076923077,0.15384615384615385,0.4831653415373143,0.002
fowleria_aurita,0.0025755917670856176,0.003850161147368038,0.6663067912499576,1.8461538461538463,0,0.6689568744015525,0.001
fowleria_isostigma,0.0025684271689607545,0.006605995965610094,0.6690526786384972,3.230769230769231,0.07692307692307693,0.38880241258572257,0.622
eviota,0.0025554704349900928,0.0032909625493978377,0.6717847140740453,2.5384615384615383,0.07692307692307693,0.7765115514479735,0.698
trimma_okinawae,0.0025435790362088612,0.00646895183330284,0.6745040364989461,0.5384615384615384,2,0.39319801750791383,0.748
arothron_hispidus,0.0025409939890274945,0.009101465034281353,0.6772205952681203,1.0769230769230769,0,0.27918516188950343,0.001
nectamia_luxuria,0.00253960315688525,0.007305151365641653,0.6799356671084512,0.3076923076923077,1.7692307692307692,0.3476455216013422,0.381
stethojulis_strigiventer,0.0024990460981050887,0.008794711064061909,0.6826073796830159,1.7692307692307692,0,0.28415329166605774,0.271
gobiodon,0.0024923529524100412,0.007089918592524535,0.6852719366626795,1.7692307692307692,0,0.3515347771465144,0.44
gobiidae,0.0024802472956366745,0.005058111148596566,0.6879235515699863,1.1538461538461537,1,0.49035049305408185,0.408
parascorpaena_mossambica,0.0024577162524541387,0.004884400612263955,0.6905510786977862,1.9230769230769231,0.3076923076923077,0.5031766326216573,0.002
synodus_variegatus,0.0024528544590362244,0.0027880907646083237,0.6931734081165004,1.4615384615384615,1,0.8797613371029569,0.089
stethojulis_bandanensis,0.0024474763680059335,0.004503665116451497,0.6957899878559896,2.4615384615384617,0.07692307692307693,0.543441020751191,0.001
eviota_atriventris,0.002366748779578934,0.004217427862036202,0.6983202622995187,0,1.6923076923076923,0.561182990439166,0.539
pseudoplesiops_rosae,0.002358181023282043,0.005004635362927243,0.7008413770151614,1.6153846153846154,0.3076923076923077,0.4711993686394622,0.734
cirrhilabrus,0.0023388832678382736,0.004425789803753437,0.7033418606364361,1.3846153846153846,0.5384615384615384,0.5284668661522756,0.857
cirrhilabrus_lubbocki,0.0023294787442739726,0.007487463228260872,0.705832289947835,0,1.4615384615384615,0.31111721997932873,0.366
parascorpaena_mcadamsi,0.002329426200086884,0.0063066167366544025,0.7083226630846136,1.8461538461538463,0.23076923076923078,0.3693622583005768,0.001
amsichthys_knighti,0.002258775671978022,0.004196073597559764,0.7107375042396128,1.7692307692307692,0.46153846153846156,0.538306971853787,0.004
labroides_dimidiatus,0.002228043372553643,0.0017132178008438634,0.7131194897098451,2.1538461538461537,0.15384615384615385,1.3005021144749938,0.001
labracinus_cyclophthalmus,0.002188874499352757,0.007211892423960857,0.715459600013732,0.07692307692307693,1.3846153846153846,0.30350903350699193,0.565
kaupichthys,0.0021864695871869296,0.0046785867863087605,0.7177971392429683,0,1.6923076923076923,0.46733547694045807,0.117
arothron_manilensis,0.0021779948477378525,0.007801255743669732,0.7201256181879748,0.9230769230769231,0,0.27918516188950343,0.001
dinematichthys_iluocoeteoides,0.002166541557912302,0.0054953057291143225,0.7224418525015316,1.6923076923076923,0,0.39425314344821416,0.071
gymnothorax_zonipectis,0.0021625350369677827,0.002263044599118967,0.7247538034717774,0,1.6153846153846154,0.9555865747452286,0.003
pristiapogon_exostigma,0.002144990270797136,0.005687437337303883,0.7270469974561352,1.2307692307692308,0.6153846153846154,0.3771453017562324,0.003
alionematichthys_riukiuensis,0.0021067466662152397,0.007380385959266073,0.7292993054723088,1.9230769230769231,0,0.2854520993675432,0.002
pristicon_trimaculatus,0.002080764526896608,0.0025755793592603816,0.7315238361664136,1,1.0769230769230769,0.8078821254003731,0.516
halichoeres_nebulosus,0.0020528867030543425,0.005347880371449861,0.7337185628754829,1.3846153846153846,0.3076923076923077,0.38386922677138824,0.005
kaupichthys_brachychirus,0.0020388241543294722,0.004112229149734796,0.7358982554127987,0,1.6153846153846154,0.495795365504123,0.309
istiblennius_dussumieri,0.0019964952770930313,0.007151151098363921,0.7380326944457214,0.8461538461538461,0,0.2791851618895034,0.001
meiacanthus_grammistes,0.001929371747738891,0.0021621348457017625,0.7400953721863811,1.4615384615384615,0.15384615384615385,0.8923457071025911,0.002
pterois_antennata,0.0018732466263357075,0.0020848329229081757,0.7420980469552205,1,1.1538461538461537,0.8985116292785121,0.056
epinephelus_merra,0.0018577950626678973,0.005243301539155423,0.7440842025662184,1.2307692307692308,0.15384615384615385,0.354317799347307,0.001
samariscus,0.0018271409258445125,0.0038923293651475896,0.7460375860555354,1,0,0.4694209442307128,0.001
dunckerocampus_dactyliophorus,0.0017893139453614045,0.002143507238150734,0.7479505289865565,0.9230769230769231,0.8461538461538461,0.8347599268687786,0.037
alionematichthys_suluensis,0.001778876079340759,0.0032996015650541962,0.7498523128685627,1.2307692307692308,0.3076923076923077,0.5391184493851278,0.504
sargocentron_punctatissimum,0.0017694203554824877,0.002858427377720499,0.7517439877028195,0.07692307692307693,1.3846153846153846,0.6190188245725318,0.148
oxycheilinus_digramma,0.0016694931062596896,0.001886938189611464,0.7535288310190453,0.46153846153846156,1.2307692307692308,0.8847630067858513,0.757
pycnochromis_margaritifer,0.0016632454960712499,0.003121504961968413,0.7553069950592408,0.5384615384615384,0.7692307692307693,0.5328344873180696,0.006
apogon,0.0016620865342545192,0.0046775020501643155,0.7570839200615245,1.3846153846153846,0.15384615384615385,0.3553363561211335,0.001
apogonichthyoides_melas,0.0016306099249812922,0.005962280334422,0.7588271936426264,0,1.2307692307692308,0.2734876311614033,0.564
eviota_sparsa,0.001623264797529306,0.004108094293095383,0.760562614599725,0.3076923076923077,0.9230769230769231,0.3951381545106167,0.424
helcogramma,0.0016011274663235821,0.005609093329042215,0.7622743686920168,1.4615384615384615,0,0.2854520993675432,0.393
eviota_nigramembrana,0.0016004857068524832,0.003951423065855393,0.7639854366837803,1.6923076923076923,0.15384615384615385,0.4050403310853819,0.051
trimma_naudei,0.0015684777936437638,0.0029939801192670505,0.7656622852410682,0.9230769230769231,0.23076923076923078,0.5238771572163076,0.97
sunagocia_arenicola,0.0015611770498697303,0.004471433572219902,0.76733132862463,1.3846153846153846,0,0.34914463664830053,0.001
chaetodon_lunulatus,0.0015519790039160194,0.0036688741850013818,0.7689905384420748,0.6153846153846154,0.38461538461538464,0.4230123263045159,0.014
amblyglyphidodon_leucogaster,0.0015519172737093808,0.0033224754394052952,0.7706496822641904,0.9230769230769231,0.23076923076923078,0.4670966880005486,0.759
canthigaster_compressa,0.0015397062325813605,0.00512126384333598,0.7722957713482783,0.6153846153846154,0.07692307692307693,0.30064965986567865,0.001
myripristis,0.0015314268693049555,0.003551886529076041,0.7739330090234259,0.8461538461538461,0,0.43115872558668944,0.001
leptoscarus_vaigiensis,0.0015281268542572037,0.005149537922633895,0.7755667186757386,0.6153846153846154,0.07692307692307693,0.2967502865724299,0.001
chaetodon_triangulum,0.0015247619922817359,0.0031556591099798233,0.777196830977823,0.9230769230769231,0,0.4831833664985078,0.006
trimma_nasa,0.0015213261415433354,0.003260971663183101,0.778823270036093,1,0.38461538461538464,0.46652540980939955,0.083
pictichromis_porphyrea,0.0015125771162048337,0.004844408053662359,0.7804403555730214,0.15384615384615385,1,0.3122315666743493,0.376
trimma_tevegae,0.0014986323988353493,0.0037676027003902685,0.7820425329108681,1.6153846153846154,0,0.39776816135101317,0.001
pseudoplesiops_typus,0.001490141850519202,0.004799714974553493,0.7836356330633366,0.15384615384615385,1,0.31046465434290227,0.564
sebastapistes_strongia,0.0014519965651585683,0.0052008371624464875,0.7851879523600076,0.6153846153846154,0,0.27918516188950343,0.001
zenarchopterus,0.0014519965651585683,0.0052008371624464875,0.7867402716566786,0.6153846153846154,0,0.27918516188950343,0.001
parupeneus_multifasciatus,0.0014500698299183073,0.0028056491662463105,0.7882905310942804,0.5384615384615384,0.9230769230769231,0.5168393280826205,0.179
cheilodipterus,0.0014383195370361302,0.0022682569563360444,0.7898282283765574,1,0.07692307692307693,0.6341078478866314,0.019
gymnothorax_richardsonii,0.0014223361663861112,0.004222028509364554,0.7913488379498956,0,0.9230769230769231,0.33688454808662177,0.3
pomacentrus_bankanensis,0.0014082805283373622,0.00275194273709607,0.7928544207396354,0,1.3076923076923077,0.511740491309576,0.521
myripristis_violacea,0.0014008081345786535,0.003002403974592905,0.7943520148458602,0.46153846153846156,0.6923076923076923,0.46656217698638924,0.088
myripristis_kuntee,0.0014002721657618263,0.0032993297505712277,0.7958490359515995,0.9230769230769231,0.23076923076923078,0.4244110991086571,0.591
sebastapistes_fowleri,0.0013880827989380482,0.002123098630359766,0.7973330254911568,0.9230769230769231,0,0.6538004306954092,0.001
paracheilinus_carpenteri,0.0013793311196661172,0.004780629202951614,0.7988076586720712,0.07692307692307693,0.8461538461538461,0.28852501650086204,0.436
dascyllus_trimaculatus,0.0013722838283713513,0.0017695783175132934,0.8002747576435192,0.7692307692307693,0.6153846153846154,0.7754863488041368,0.012
moringua_raitaborua,0.0013481342114297393,0.002893191885097266,0.8017160384296594,0,0.9230769230769231,0.46596778401527156,0.109
chrysiptera_leucopoma,0.0013324404823768152,0.003231875966170405,0.8031405411606513,1.0769230769230769,0,0.41228082275560957,0.618
dascyllus_aruanus,0.0013271238153650786,0.0022597288347759132,0.8045593598804034,1,0.23076923076923078,0.5872933933228689,0.006
enneapterygius_similis,0.0013118670089576835,0.004289007801733267,0.8059618676559288,1.1538461538461537,0,0.3058672470652849,0.001
fusigobius,0.0012976470525537845,0.0026572014603753603,0.8073491729762602,1,0,0.4883510233998129,0.886
cephalopholis_leopardus,0.0012933772120812107,0.0028681642476344727,0.8087319134402288,0.6923076923076923,0.46153846153846156,0.45094251946970176,0.148
ctenochaetus_binotatus_2,0.0012797954306413024,0.004502078341723753,0.8101001337173606,0.9230769230769231,0,0.2842676944958037,0.291
gnatholepis,0.0012785016442105408,0.0019238733608611036,0.8114669708165356,1.4615384615384615,0,0.6645456349779167,0.001
kaupichthys_diodontus,0.001273672119690405,0.0026655806505219105,0.8128286447050764,0,1,0.47782164063992016,0.073
pomacentrus_alexanderae,0.0012674167141470266,0.0021577179211703197,0.8141836309836279,0,0.9230769230769231,0.5873875828308435,0.951
neamia_octospina_2,0.0012616882684407245,0.002415925268230094,0.8155324930212388,1,0,0.5222381192962301,0.001
cheilinus_chlorourus,0.0012579047696847532,0.0016163866207544253,0.8168773101469893,0,0.9230769230769231,0.7782202311830843,0.634
abantennarius_coccineus,0.0012492264929712216,0.0037251669151555453,0.8182128493882547,1.0769230769230769,0,0.3353477901591048,0.001
pomacentrus_coelestis,0.0012474107149749959,0.0027239076346271896,0.8195464473940587,0,1.1538461538461537,0.4579489770936099,0.833
saurida_gracilis,0.0012458141853198652,0.001910032725190591,0.820878338561258,0.7692307692307693,0.3076923076923077,0.652247560415779,0.003
apogon_erythrinus,0.0012032635760823504,0.0020767803005360764,0.822164739171944,0.7692307692307693,0,0.5793889588473821,0.245
siphamia_tubifer,0.0011992876436114062,0.0032198623823930356,0.8234468891412406,0.7692307692307693,0,0.3724654973359709,0.001
myripristis_murdjan,0.0011745134120749441,0.0022880248662890917,0.8247025531541674,0,0.9230769230769231,0.5133307025547617,0.162
oxycheilinus_bimaculatus,0.0011554419131248595,0.0034791376389228337,0.8259378279619493,0.23076923076923078,0.6923076923076923,0.3321058357100792,0.778
pomacentrus_lepidogenys,0.0011552037671107489,0.0032165624557372297,0.8271728481695054,0.23076923076923078,0.7692307692307693,0.3591423400003525,0.337
nectamia_fusca,0.0011388158699154644,0.0030302394833625563,0.8283903481916434,0,0.8461538461538461,0.375817118141355,0.516
ostorhinchus_aureus,0.001133301436093869,0.003896377565335409,0.8296019527714389,0,0.8461538461538461,0.2908602713906428,0.526
flabellicauda_alleni,0.0011265478645641738,0.0024162267673069507,0.8308063371554993,0.8461538461538461,0,0.4662426059536573,0.03
pseudanthias_huchtii,0.001125412453053714,0.002790661214262803,0.8320095076791143,0,0.9230769230769231,0.4032780644607946,0.332
congrogadus_subducens,0.0011253379749672325,0.003514905370991966,0.833212598578732,1.3076923076923077,0.07692307692307693,0.3201616704263202,0.106
trimma,0.001112518098911651,0.0031779519632897935,0.8344019838391906,0.07692307692307693,0.7692307692307693,0.3500739192294084,0.569
meiacanthus_ditrema,0.0010988929955675552,0.0034827175181229154,0.8355768025976701,0.7692307692307693,0,0.3155274551694985,0.001
parapriacanthus,0.0010869231727891468,0.003817753466857268,0.8367388245029596,0.8461538461538461,0,0.284702294746101,0.001
cirripectes_castaneus,0.001071368816390309,0.0017461846427945574,0.8378842173554231,1.0769230769230769,0,0.6135484129992763,0.006
gymnothorax_chilospilus,0.001069369859190772,0.002340001303180253,0.8390274731368298,0,0.7692307692307693,0.4569954118134084,0.734
ostorhinchus_taeniophorus,0.0010692750436933469,0.0023084758251625576,0.8401706275516562,0.7692307692307693,0.07692307692307693,0.4631952529189042,0.731
cirrhitichthys_falco,0.001066503179869263,0.0016315466898097104,0.8413108185863996,0.6923076923076923,0.23076923076923078,0.6536761629504153,0.001
cheilinus,0.001063421319922614,0.003533407473487503,0.8424477148263896,0.6153846153846154,0.07692307692307693,0.30096198298720644,0.165
abudefduf_vaigiensis,0.0010552084279290704,0.0026874999246780996,0.8435758307214194,0.8461538461538461,0,0.39263570511744667,0.907
enneapterygius,0.0010402901272572641,0.002621181906565094,0.8446879975663192,0.8461538461538461,0.07692307692307693,0.3968782649734156,0.945
enneapterygius_pallidoserialis,0.0010351479043975848,0.0025075125797037303,0.8457946668969931,0.9230769230769231,0,0.4128186286187607,0.59
myripristis_pralinia,0.0010301196166605567,0.0024523091116160534,0.8468959605206781,0,0.7692307692307693,0.4200610811178349,0.483
apogonichthys_ocellatus,0.0010295153762159516,0.002489728468243905,0.8479966081551611,0.7692307692307693,0.15384615384615385,0.41350508272177394,0.005
fusigobius_signipinnis,0.0010136046026314426,0.0023267966531207466,0.8490802456937164,0,0.6923076923076923,0.4356223399547939,0.494
enneapterygius_unimaculatus,9.959192207618494e-4,0.002150938730444534,0.8501449759151308,1,0,0.46301608068400113,0.001
trimma_cana,9.92509940794902e-4,0.0017734498859575479,0.8512060612993552,0.3076923076923077,0.6153846153846154,0.5596492737989103,0.05
ostorhinchus_cookii,9.77887603606339e-4,0.003441408677241617,0.8522515140459239,0.6923076923076923,0,0.2841532916660577,0.001
apogon_doryssa,9.691159411450207e-4,0.002184667959859717,0.8532875890699626,0,0.9230769230769231,0.44359873397294214,0.73
atrosalarias_fuscus,9.596008943560328e-4,0.00234999383912701,0.8543134916245247,0.9230769230769231,0.15384615384615385,0.40834187663764737,0.213
sunagocia_otaitensis,9.415450649091154e-4,0.0015437004816083067,0.8553200908190511,0.46153846153846156,0.5384615384615384,0.6099272988035641,0.007
amblycirrhitus_bimacula,9.315150482325977e-4,0.0019851676555378405,0.8563159669934228,0.7692307692307693,0,0.4692374700111778,0.001
opistognathus_randalli,9.282119767859273e-4,0.002692797072199242,0.8573083118773851,0,0.6153846153846154,0.3447017921880926,0.298
fowleria_marmorata,9.095589040639362e-4,0.0013673972874024033,0.8582807148927345,0,0.6153846153846154,0.6651753023379133,0.014
amphiprion_perideraion,9.025990984209811e-4,0.0019281951310883459,0.8592456772289118,0.7692307692307693,0.07692307692307693,0.46810568280582693,0.006
amphiprion_frenatus,8.990564972061275e-4,0.0019294879045888631,0.8602068521950923,0.9230769230769231,0.07692307692307693,0.465956016136675,0.343
oxycheilinus,8.979674006156288e-4,0.002623331615549526,0.8611668628157819,0.15384615384615385,0.5384615384615384,0.34230037685400516,0.232
synchiropus_ocellatus,8.810830850261822e-4,0.0022187341332384133,0.862108822533646,0.8461538461538461,0,0.3971107091322265,0.061
pomacentrus,8.692334254278569e-4,0.0030590299353258814,0.8630381138639294,0.6153846153846154,0,0.28415329166605774,0.001
pteragogus_guttatus,8.69187385923837e-4,0.002707199045682106,0.8639673559737033,0,0.9230769230769231,0.32106519367689734,0.288
thalassoma_jansenii,8.65956501562126e-4,0.0020407445680599174,0.864893143967772,0.6923076923076923,0,0.42433360603545217,0.001
sargocentron_tiereoides,8.446988314170075e-4,0.0018670125260724863,0.8657962055364753,0.5384615384615384,0.15384615384615385,0.4524334034297809,0.01
eviota_distigma,8.3286249106827e-4,0.0023013104092552915,0.8666866129571138,0,0.6923076923076923,0.36190793198462345,0.493
sargocentron_diadema,8.29471457641424e-4,0.0015317074896906958,0.8675733950478095,0.15384615384615385,0.5384615384615384,0.5415338523995353,0.939
ecsenius_pictus,8.244504461368748e-4,0.001144856416385426,0.8684548092104852,0.7692307692307693,0,0.7201343629971118,0.001
pomacentrus_adelus,8.156172090807427e-4,0.002240829585639057,0.8693267798216655,0,0.6153846153846154,0.36398002521380435,0.905
fowleria_variegata,8.108559071486625e-4,0.0015630744796731554,0.8701936601584995,0.6153846153846154,0.07692307692307693,0.5187570507313353,0.595
scorpaenopsis_possi,8.106677330939635e-4,0.00150830789173225,0.8710603393197777,0,0.6923076923076923,0.5374683362313605,0.4
cheilodipterus_macrodon,8.106223082124665e-4,0.001708878315445089,0.8719269699176349,0.5384615384615384,0.15384615384615385,0.4743592922245809,0.604
centropyge_nox,8.08750764103502e-4,0.0017930545029072376,0.8727915996608728,0.23076923076923078,0.46153846153846156,0.45104639194860113,0.124
siganus_punctatus,8.084075150601622e-4,0.002481843898309165,0.873655862438977,0.9230769230769231,0.07692307692307693,0.32572859058980924,0.002
oxycheilinus_celebicus,8.030050706916516e-4,0.0018081226022653055,0.8745143495018738,0.07692307692307693,0.5384615384615384,0.44410985719973145,0.433
plesiops_coeruleolineatus,7.96496984018599e-4,0.0022590859289656,0.875365878815166,0.15384615384615385,0.46153846153846156,0.35257489491924837,0.959
chaetodon_kleinii,7.90175845122113e-4,0.0015666115854610513,0.8762106502434046,0.46153846153846156,0.15384615384615385,0.5043852940035328,0.919
parapercis_cylindrica,7.873383958683284e-4,0.0014901168236201043,0.8770523881746392,0.38461538461538464,0.38461538461538464,0.5283736035914022,0.088
norfolkia_brachylepis,7.681456018841328e-4,0.0018273092432443373,0.8778736072250626,0.8461538461538461,0,0.42036978947269565,0.292
dentatherina_merceri,7.605792472493748e-4,0.0026766511934101463,0.8786867371390605,0.5384615384615384,0,0.28415329166605774,0.59
