species,average,sd,cumsum,ava,avb,ratio,p
alionematichthys,0.010692067973530301,0.029226751521026797,0.34375608552522235,22.75,0.125,0.36583155558146907,0.37
ostorhinchus_multilineatus,0.010545911324709962,0.01738367554753074,0.35492195804190796,3.5,16.5,0.6066560144818138,0.528
zoramia_fragilis,0.010138383835012796,0.02868289105547202,0.3656563458004825,16.125,0,0.35346450312157884,0.391
andamia_pacifica,0.009561545942908983,0.024316778259141518,0.37577998516873695,25.875,0,0.3932077613659395,0.317
trimma_naudei,0.009391772771321652,0.01872716270930365,0.3857238709308468,3,13.25,0.5015053757532539,0.349
altrichthys_curatus,0.0091906418196888,0.020889753402478242,0.39545480188080784,14.25,0,0.43995932563753837,0.186
ostorhinchus_cyanosoma,0.008842815506350615,0.013721648659580187,0.4048174588947286,12.375,4.5,0.6444426413860067,0.614
ctenochaetus_striatus,0.008745062670666664,0.01992927977776046,0.4140766164890369,16.875,1.125,0.43880475201243746,0.342
cirrhilabrus_temminckii,0.008030905503372762,0.009848700184001814,0.42257963384649366,4.25,12.5,0.815427960373708,0.103
pomacentrus_moluccensis,0.007955937230037407,0.013973276230838723,0.4310032757799511,10.75,0.5,0.5693680636241072,0.366
entomacrodus_decussatus,0.007528617656239951,0.015971191663611183,0.4389744773563834,18.25,1.625,0.47138734634267643,0.141
pomacentrus_amboinensis,0.007240239351547253,0.008463221558787698,0.44664034776819356,2,17.875,0.8554944829524669,0.609
amblyglyphidodon_curacao,0.006829629373048112,0.010388733407062731,0.45387146972320047,6.5,4.625,0.6574073186251002,0.13
pycnochromis_amboinensis,0.00675466824772713,0.017698076684271064,0.4610232238224319,6.75,0.75,0.38166114704035914,0.733
apogonichthyoides_uninotatus,0.006620568662817628,0.007002509011010048,0.468032995040949,7.875,4,0.945456643098653,0.059
helcogramma_fuscipectoris,0.006460705408992191,0.013924719979638065,0.4748735051442,11.25,0,0.4639738119286848,0.109
pomacentrus_alexanderae,0.006454430261466841,0.009933932882602916,0.4817073712035999,0.25,7.75,0.6497356422419913,0.233
pycnochromis_retrofasciatus,0.0063747974104064265,0.017305160366872508,0.4884569230453184,6.5,0.625,0.36837551777964356,0.944
cirrhilabrus_cyanopleura,0.0061512472999152,0.017650021810441976,0.4949697829636952,8.25,0,0.34851216423291015,0.352
pomacentrus_adelus,0.0060957337251711366,0.013547570871832023,0.5014238658376373,2.625,8.125,0.4499503108594417,0.362
entomacrodus_caudofasciatus,0.0058620382511662935,0.012704955705416791,0.507630515010487,9.875,0.25,0.4613977716322929,0.131
trimma_okinawae,0.005669876693058517,0.01351436762396143,0.5136337060473469,0.875,7.875,0.4195443583320638,0.363
halichoeres_melanurus,0.00537350563985267,0.008009528638342471,0.5193231033023477,8.5,1.125,0.6708891225045532,0.074
enneapterygius_nigricauda,0.005351093408524782,0.013405925215839878,0.524988770780934,0,11.125,0.3991588288290729,0.366
helcogramma_novaecaledoniae,0.00514844418229033,0.012262716478280752,0.5304398759181475,0,10.5,0.41984532476218095,0.337
istigobius_decoratus,0.004999157070997301,0.006749723865404707,0.5357329178210177,8.875,3.125,0.7406461613370839,0.428
trimma_hayashii,0.0049634765261844785,0.008102663907968499,0.5409881816312757,0.25,5.625,0.6125734181450113,0.165
neoglyphidodon_nigroris,0.004659515477987249,0.010000347337856916,0.545921615472581,8.625,1.25,0.46593536409964215,0.597
andamia_reyi,0.004644659846721273,0.012186225867456291,0.5508393203664522,12.75,0,0.38114014111005334,0.352
pseudoplesiops_rosae,0.004515115901675895,0.008505197142552729,0.5556198658313136,7,0.375,0.5308655197521663,0.274
entomacrodus_thalassinus,0.004431195164663076,0.008779915328580905,0.5603115571211171,7.375,0.75,0.5046967993231535,0.101
eviota,0.004381769263481864,0.006405258685215678,0.5649509169153657,6.375,0.375,0.6840893520187812,0.187
abudefduf_vaigiensis,0.004265066104302447,0.007196016623830308,0.5694667129361698,3,5.375,0.5926982005820091,0.148
fusigobius,0.00421350576608538,0.005652791827548201,0.5739279175474955,5.75,0,0.7453849168036522,0.051
cirrhilabrus_solorensis,0.00420090708681103,0.009025723751062356,0.5783757828425381,5.5,0,0.46543714417545407,0.114
apogon_crassiceps,0.00412404376449007,0.004551842293686271,0.582742266260584,0,6.625,0.9060163991644465,0.485
pristicon_rhodopterus,0.003975423288089451,0.010466614965456162,0.5869513922685623,5,0.375,0.3798193877590673,0.318
dischistodus_prosopotaenia,0.003929606137601859,0.011117399633903886,0.5911120076788624,6.25,0,0.3534645031215788,0.391
blenniidae,0.003829300661847682,0.00993163083104624,0.5951664209677422,0,8.25,0.3855661499093686,0.371
fowleria_isostigma,0.0037811602236234652,0.0072684831813430075,0.5991698637923768,6.125,0,0.5202131076438448,0.313
dascyllus_reticulatus,0.003737057468131952,0.008897876089031032,0.603126611198257,3.75,3.875,0.4199943256951911,0.789
eviota_melasma,0.0037331059929401706,0.005108725034880908,0.6070791748340594,1.25,5.375,0.730731438363113,0.203
enneapterygius_bahasa,0.0037056397139019048,0.008107373409009824,0.6110026575340558,6.375,0,0.4570703145094787,0.12
atherion_elymus,0.0036296833262191505,0.010389780731253377,0.6148457186075489,5,0,0.34935129240030477,0.346
amblyglyphidodon,0.003619944666426412,0.0052195332070682394,0.6186784685158536,5.875,0,0.6935380086334768,0.032
amblyglyphidodon_leucogaster,0.00360877187589261,0.0074914336212296845,0.6224993888201618,3.125,2,0.48171979601685994,0.33
paracheilinus,0.0035749733979246003,0.007630787259716991,0.6262845237395346,4,0.25,0.4684933908191785,0.218
paracheilinus_angulatus,0.003563705372970798,0.00926859029136721,0.6300577282219565,0.125,4.5,0.38449270719087053,0.393
halichoeres_richmondi,0.003378939679329646,0.005815928740541722,0.6336353052126299,0,6.375,0.5809802406579893,0.117
ostorhinchus_chrysopomus,0.0033727470628340996,0.009282957552881851,0.6372063255422237,0,5,0.3633267785208224,0.371
trimma_benjamini,0.003334314346021527,0.006138947691285211,0.6407366538156084,0.125,3.5,0.5431410257420644,0.836
gnatholepis_cauerensis,0.003195588627247069,0.006163907955323587,0.6441201011184514,3,2.875,0.5184354877472063,0.819
macrodontogobius_wilburi,0.003158293503994832,0.008642179433446874,0.6474640608342186,5,0,0.3654510448801418,0.377
eviota_irrasa,0.003152343118368954,0.007076487655540247,0.6508017203597719,0.875,5.625,0.4454671966962248,0.306
ecsenius_monoculus,0.003137142715153494,0.004692943052374619,0.6541232858978755,4.125,3.625,0.6684808829218813,0.525
nectamia_savayensis,0.0030927960596075234,0.006715510924680027,0.6573978977790478,4,0.5,0.4605451609409578,0.673
coris_variegata,0.003087125065799057,0.00535430049421831,0.6606665052863961,4.125,0,0.5765692585114717,0.075
apogon_doryssa,0.003005809631001315,0.00804975470257107,0.6638490170784825,6.25,0.5,0.37340387900779975,0.377
helcogramma_springeri,0.0030008270356852735,0.007256160132901546,0.6670262533640348,0.625,5.875,0.4135557899389029,0.367
hypoatherina_barnesi,0.0029793713306767015,0.008262209337609775,0.6701807726306871,4,0,0.3606022564829642,0.342
cheilodipterus_quinquelineatus,0.0029634914981024087,0.006281028130480093,0.6733184785390006,3.625,0.375,0.47181630722546897,0.518
trimma_annosum,0.002927745409370022,0.006946155594349913,0.67641833695766,0.5,4.125,0.42149148109372697,0.789
cheilodipterus_isostigma,0.0028399254812765604,0.005232787216218076,0.6794252127889142,0,3.25,0.5427175545137257,0.315
cheilinus_oxycephalus,0.0027115739297049906,0.005097629893348714,0.682296191681721,3.625,0.125,0.5319283640507128,0.159
gobiodon,0.0026944415661411085,0.0018387045760150855,0.6851490310528142,4.625,0,1.4654021104252706,0.35
amblygobius_phalaena,0.0026845726349107235,0.006077991825085528,0.6879914213290307,4.375,0.25,0.4416874375892973,0.272
myripristis_kuntee,0.0025187993083315647,0.006585881247583824,0.6906582929825071,2.5,0.375,0.38245440718440554,0.371
chrysiptera_rex,0.0024740840944277934,0.0031851311024080424,0.6932778207542998,2.625,3,0.7767605209585631,0.421
salarias_sinuosus,0.0024363558053131524,0.006892787773020409,0.695857402308686,3.875,0,0.3534645031215788,0.401
plesiops_verecundus,0.0023757077116646624,0.004987231295544685,0.6983727704574014,4.625,0,0.47635803733165283,0.13
asterropteryx_ensifera,0.0023485135075960468,0.005153730989439668,0.7008593457397186,3.625,0,0.4556919079417037,0.162
dischistodus_pseudochrysopoecilus,0.0023219496744987696,0.005958500133026975,0.7033177955841493,0.375,3.25,0.38968693843415203,0.369
eviota_atriventris,0.0023043248931367095,0.003267647581712996,0.7057575845413637,0,2.625,0.7051938238482607,0.546
dentatherina_merceri,0.002276219597009261,0.006243698565313798,0.708167615979864,6.375,0,0.36456269840676747,0.38
blenniella_periophthalmus,0.002252757596580049,0.006120124907551459,0.7105528061602014,0,4.75,0.36809013387952777,0.376
hypoatherina_panatela,0.0022523522254861306,0.004027028972881222,0.7129375671389444,3,1.625,0.5593086716420216,0.153
eviota_queenslandica,0.0022320765754995464,0.0032021329390842304,0.7153008605255586,2.625,1.625,0.6970593095169535,0.139
pomacentrus_coelestis,0.0021723075279462107,0.0032225113281662224,0.7176008712289722,0.125,6.125,0.6741039229123106,0.316
chromis_weberi,0.0021517806433794455,0.004257241984901399,0.7198791483363808,0.75,7,0.5054400597877412,0.084
thalassoma_hardwicke,0.0021344367084764333,0.0036259394242754294,0.7221390619131182,3.625,0.375,0.5886575749684393,0.581
chrysiptera_leucopoma,0.0020870679125760115,0.0059741239204706914,0.7243488220303768,2.875,0,0.34935129240030477,0.362
neoglyphidodon_melas,0.0020297579695083326,0.0021349604864125907,0.7264979031319931,3.5,0.75,0.9507239044592195,0.034
enneapterygius_nanus,0.002013766713870863,0.0024936368233060067,0.7286300529019938,0.125,3.25,0.8075621498085905,0.06
ostorhinchus_taeniophorus,0.0020097016477464502,0.003962080443489691,0.7307578986333276,2.5,0.875,0.507233933386865,0.294
diproctacanthus_xanthurus,0.0020011530206184565,0.0021062546394010726,0.732876693190442,2.625,0.125,0.9501002315596074,0.009
plesiops_coeruleolineatus,0.001984275750642485,0.0023758912991299775,0.7349776183155861,2.375,1.625,0.8351711003651988,0.406
nannosalarias_nativitatis,0.0019811843915451648,0.004161737873365451,0.7370752703502857,3.375,0.125,0.4760473753583742,0.149
oxycheilinus_digramma,0.001970758389601414,0.00267240631622294,0.7391618834709479,2.125,1.25,0.737447138048527,0.505
gymnothorax_chilospilus,0.001962734102186575,0.004451052480115485,0.7412400005813976,0,3,0.44095955079272636,0.366
ostorhinchus_nigrofasciatus,0.0019262556920520096,0.0029358878268330325,0.743279494829903,1.875,2.125,0.6561067062735426,1
pristicon_trimaculatus,0.0019231897347951076,0.0027539663355745825,0.7453157428830992,1.875,1.875,0.6983345111928744,0.569
gobiidae,0.0019039320275745846,0.0022062970964355643,0.7473316011286091,3.875,0,0.8629536025091668,0.513
salarias_obscurus,0.0018862109460488924,0.005336351824273865,0.7493286965255531,3,0,0.35346450312157884,0.391
enneapterygius_rhabdotus,0.0018860295411896953,0.004988236079770286,0.7513255998534129,5.125,0.125,0.37809548526351006,0.363
labridae,0.0018791439764003417,0.0027422842581381387,0.753315212835633,3.125,0.125,0.6852476984556582,0.822
cephalopholis_microprion,0.0018128761535285915,0.0019825802237811102,0.7552346623166285,1.25,1.875,0.9144024195253674,0.972
oxycheilinus_bimaculatus,0.0018108805584268522,0.0032310688763024418,0.7571519988877184,1.625,1.25,0.5604586679375219,0.435
zoramia_leptacanthus,0.0018076188232968552,0.005114003831595787,0.7590658819764566,2.875,0,0.35346450312157884,0.391
soleichthys_heterorhinos,0.0017967481787457991,0.003447223080933819,0.7609682553693994,0,3.125,0.5212161025155,0.178
chrysiptera_parasema,0.0017708136166422546,0.005081066884824206,0.762843169588326,2.375,0,0.34851216423291015,0.35
fowleria_variegata,0.0017706922079879024,0.004873552715262972,0.7647179552613628,0,2.625,0.3633267785208224,0.371
alionematichthys_suluensis,0.001760982746619194,0.0046187736867325975,0.7665824606841194,2.5,0.125,0.38126629838513354,0.447
eviota_teresae,0.001723457060280871,0.004698541537174379,0.7684072344026304,0,3.25,0.3668068158267955,0.381
cheilinus_chlorourus,0.0017163301601362897,0.0030543647375878354,0.7702244622527945,0.875,2.5,0.5619270478782931,0.367
helcogramma_ellioti,0.001715592687491821,0.003543974148915817,0.7720409092766005,4.25,0,0.48408724652143986,0.65
pseudocheilinus_hexataenia,0.0017144978392891399,0.002054064394612817,0.7738561970894973,2.5,1.5,0.8346855355585462,0.902
epibulus_insidiator,0.0016872865879116624,0.003802079187937224,0.7756426739865286,3.375,0,0.44377996998717983,0.185
trimma_stobbsi,0.0016848703921482923,0.0034051377928236916,0.7774265926471934,1.125,1,0.49480241172593575,0.991
pleurosicya_mossambica,0.0016783275013621587,0.0036291683728878086,0.7792035837809561,2.125,0,0.46245512164724306,0.279
pseudocheilinus_evanidus,0.001676491896319038,0.0027775539154277673,0.7809786314001878,0.625,2.5,0.6035857259177069,0.93
acanthochromis_polyacanthus,0.0016692367317476258,0.0025700963362672523,0.7827459973463806,0.625,1.75,0.6494841100672459,0.229
scolopsis_bilineata,0.001658288999520599,0.001948186886910198,0.7845017719773586,0.875,2.625,0.8511960585827709,0.212
labracinus_cyclophthalmus,0.0016347660336372694,0.00347471339956253,0.7862326408007511,3.25,0,0.4704750710786933,0.544
corythoichthys_haematopterus,0.0016249336278956804,0.004144016291782079,0.7879530992019749,2.375,0.25,0.39211564662958875,0.386
chaetodon_kleinii,0.0016061725213728226,0.0017733674755009365,0.7896536935898142,1.375,2.25,0.9057189463335088,0.217
sargocentron_diadema,0.0015917503008914828,0.0018608323835102984,0.7913390179198705,1.5,1.625,0.8553969261265673,0.415
ostorhinchus_aroubiensis,0.0015844121833114909,0.004546217739053237,0.7930165727473312,2.125,0,0.3485121642329101,0.871
parapercis_clathrata,0.0015747725396560218,0.002064325016616555,0.7946839212465905,0,2.875,0.7628510660773207,0.185
alionematichthys_piger,0.0015623878854571318,0.00360593792726575,0.7963381570365077,3.75,0.375,0.43328196906645955,0.294
fusigobius_humeralis,0.0015520772534177566,0.004276322228643053,0.7979814760645279,0,2.25,0.36294674966770596,0.362
abudefduf_sexfasciatus,0.0015510092699968128,0.003177562665759416,0.7996236643257172,1,1.75,0.4881128818355285,0.321
pseudochromis_cyanotaenia,0.001530912421182897,0.0024338745406784525,0.801244574307113,2.125,1.875,0.629002192017732,0.093
stegastes_lacrymatus,0.0015073289503781456,0.0022247618884994316,0.8028405144191068,2.375,0.625,0.6775237198057255,0.83
pseudogramma_polyacanthus,0.0014999461947447841,0.0014646174722664207,0.8044286377663196,1.125,2.25,1.0241214673096137,0.988
ucla_xenogrammus,0.0014657986458518264,0.0016053992619473735,0.8059806061368826,2,0.25,0.9130430545195284,0.049
labroides_dimidiatus,0.0014365676956177215,0.0012826742016154215,0.8075016251609353,2.125,1.125,1.1199786304335768,0.586
synodus_variegatus,0.001431995311605642,0.001808205431507346,0.8090178030047993,0.875,1.875,0.7919428216803388,0.857
pomacentrus_burroughi,0.0014257376106251885,0.0029608214835079717,0.8105273552769849,0,2.125,0.48153447229651253,0.315
bathygobius_fuscus,0.0013957878092555544,0.0030235465220791917,0.8120051970925115,1.75,0,0.4616392699973136,0.228
eviota_minuta,0.001379624225260228,0.0038011753143493807,0.8134659251174184,0,2,0.36294674966770596,0.362
halichoeres,0.0013745121821763383,0.003836639148810126,0.8149212405781934,1.75,0,0.358259437195865,0.348
enneapterygius_rubicauda,0.0013635111768773981,0.00370428612825483,0.8163649083189239,0,2.875,0.3680901338795278,0.376
pteragogus_cryptus,0.0013428374551219542,0.0019884509519618432,0.817786686994361,1.75,0.125,0.6753183697073772,0.069
helcogramma,0.0013042280822305548,0.003543230209635055,0.819167586572451,0,2.75,0.3680901338795278,0.619
meiacanthus_geminatus,0.001280587946628251,0.0030907860857393157,0.8205234562851947,2,0,0.41432435345066415,0.26
helcogramma_rhinoceros,0.0012776979105810413,0.002119458533500685,0.8218762660656976,1.875,1.375,0.6028416646919167,0.113
apogon_erythrinus,0.0012774795650802257,0.0017719283403229286,0.8232288446648495,2.125,0,0.7209544178560905,0.267
pseudoplesiops,0.0012661717554625159,0.0035268784399093292,0.8245694507035707,0,1.5,0.35900634995944664,0.394
taeniamia_melasma,0.0012647801485627874,0.0034811090823306944,0.8259085833271681,0,1.875,0.36332677852082235,0.37
plectroglyphidodon_leucozona,0.00124988596176151,0.002336688371401012,0.827231946181237,1,1.875,0.5348962989926268,0.176
halichoeres_biocellatus,0.0012192449307092802,0.0016719005061041536,0.8285228667137295,0,1.875,0.7292568704045391,0.134
entomacrodus_striatus,0.0012183645596362373,0.0024520116496188496,0.8298128551208833,2.25,0,0.4968836750125656,0.102
enneapterygius_tutuilae,0.0012076365222017781,0.0013575970869313218,0.8310914848227853,0.75,1.625,0.8895397123541928,0.1
atherion,0.0012050574337107852,0.0033054874757543636,0.8323673838196383,3.375,0,0.36456269840676747,0.377
cheilodipterus_macrodon,0.0011948478170067912,0.002386773930036835,0.8336324730083059,2.5,0,0.5006120613142239,0.309
ecsenius_kurti,0.0011630155607129011,0.0020818563922515806,0.834863858621744,1.625,0.125,0.5586435092456451,0.09
eviota_pellucida,0.0011601667540926302,0.0021477733862939915,0.8360922279561175,1.375,0,0.5401718642647452,0.791
scorpaenodes_varipinnis,0.0011588828728204216,0.00224182676014572,0.8373192379338482,0.25,1.625,0.5169368540970997,0.373
koumansetta_hectori,0.0011578604907773026,0.0013611724653342775,0.8385451654268884,1.125,1,0.8506346699372549,0.376
scolopsis_margaritifera,0.0011352232217640848,0.0016414086385866916,0.8397471248765662,1.875,0,0.6916152352783707,0.031
cirripectes_polyzona,0.00113235729210732,0.0030901413877224195,0.840946049917533,1.5,0.125,0.36644190346964056,0.845
stethojulis_strigiventer,0.0011163666176645132,0.001788321995267144,0.8421280442422452,1.25,0.875,0.6242536973872804,0.464
pomacentrus_bankanensis,0.0011012337962213478,0.001578951183184131,0.8432940161342013,0.5,1.5,0.6974463858981297,0.605
microgobius,0.0010953987894845344,0.002620775844191526,0.8444538099975972,0,1.75,0.4179673709647039,0.394
callogobius_sclateri,0.0010893135217813514,0.001697996423738757,0.845607160859406,1.375,0.625,0.6415287491494425,0.192
gobiopsis,0.001081789368598383,0.003094776140481784,0.846752545246564,1.5,0,0.3495533503854576,0.367
pseudochromis_coccinicauda,0.0010670957036431812,0.0028990065351559543,0.8478823721740922,0,2.25,0.36809013387952777,0.376
cirripectes_filamentosus,0.001063458091841094,0.0015855642963796763,0.8490083476459808,1.875,0.25,0.6707126883906828,0.924
canthigaster_papua,0.0010536373190089625,0.002164190222486711,0.8501239250124726,1.625,0,0.48685060493356525,0.298
sargocentron_rubrum,0.0010330197552345871,0.002530691586790546,0.8512176727730043,0,1.5,0.40819662128196166,0.359
aioliops_megastigma,0.0010252078833192,0.0029416703017403297,0.8523031494260671,1.375,0,0.34851216423291015,0.35
eviota_nebulosa,0.0010031885966699094,0.0017109844414094342,0.8533653123473846,0.375,1.5,0.58632245413262,0.194
labrichthys_unilineatus,0.0010022542912140324,0.0019239255560106543,0.8544264860383463,1.875,0,0.5209423452393093,0.203
scorpaenodes_guamensis,9.911579283655473e-4,0.0027518228015387084,0.8554759110459415,2.125,0,0.36018232271762984,0.895
pomacentrus_vaiuli,9.849976440024077e-4,0.0019083551579271165,0.8565188136252944,0,1.375,0.516150067722366,0.378
nectamia_viria,9.575676990648413e-4,0.0019786974755805404,0.8575326737389103,0.875,0.625,0.48393840437073155,0.701
creediidae,9.372668928861662e-4,0.002570934703364505,0.8585250396253514,2.625,0,0.36456269840676747,0.377
amblyeleotris_steinitzi,9.194676843898378e-4,0.0018736106326735357,0.8594985599434157,0.75,0.75,0.4907464060864181,0.16
amphiprion_clarkii,9.15394704220359e-4,0.001096417794987913,0.8604677678435262,1,1,0.8348958840370247,0.474
callogobius,9.011239911187678e-4,0.001364514293768715,0.8614218660998793,1.5,0,0.660399085032603,0.094
meiacanthus_grammistes,9.006112187318686e-4,0.0013697434599457576,0.8623754214395581,0.375,1.375,0.6575035727986124,0.799
enneapterygius_fuscoventer,8.941137056293355e-4,0.00218528343493169,0.8633220972976309,2.375,0,0.4091522826453332,0.233
thalassoma_lunare,8.828153425596011e-4,9.155065119970906e-4,0.8642568105971536,1,1.125,0.9642917128288069,0.96
wetmorella_nigropinnata,8.68501438851702e-4,0.00150908636918714,0.8651763685232717,1.5,0.125,0.5755147330099568,0.248
pristiapogon_kallopterus,8.618465298462215e-4,0.001247688766516929,0.8660888803190672,1.375,0,0.6907544196716366,0.984
diancistrus_fuscus,8.61817700595349e-4,0.002125419432316775,0.8670013615908302,1.125,0,0.4054812370167991,0.244
pterois_antennata,8.430471051516997e-4,9.380625123069377e-4,0.8678939688024638,0.25,1.375,0.8987110070931514,0.94
hypoatherina_temminckii,8.299633250558075e-4,0.0022547828606768535,0.8687727230794302,0,1.75,0.36809013387952777,0.376
halichoeres_prosopeion,8.271333843552155e-4,0.0019654920152475186,0.8696484810523202,0.875,0.125,0.42082764922911825,0.365
gymnothorax_buroensis,8.218497150946783e-4,0.0013679285736983013,0.8705186447455346,0,1.375,0.600798704622964,0.47
eviota_prasina,8.191373819092119e-4,0.0020620267083125677,0.8713859366559662,1.125,0,0.39724867704528527,0.307
ostorhinchus_jenkinsi,8.163118481708264e-4,0.002189378303326837,0.872250236928355,0,3.5,0.3728509809978532,0.358
scarus_scaber,8.162477057128036e-4,0.0022662070130318773,0.8731144692875511,1.75,0,0.36018232271762984,0.366
dinematichthys_iluocoeteoides,8.16095634864142e-4,0.0011833017625640905,0.8739785406361281,0.5,0.875,0.6896766832289243,0.684
pleurosicya_muscarum,7.934228668945022e-4,0.0012409744405438214,0.8748186063555136,1.125,0,0.6393547207521916,0.047
plesiops_oxycephalus,7.928416072763563e-4,0.0019267057060145445,0.8756580566448432,1.625,0,0.4115011466470278,0.242
scarus_spinus,7.800637255220296e-4,0.0018408433779427509,0.8764839778806554,0,1.125,0.42375344631100337,0.352
pseudochromis_bitaeniatus,7.797718183562174e-4,0.0010911643951937067,0.877309590048991,1,0.25,0.7146235909006086,0.058
cheilodipterus,7.79723679978102e-4,0.001220650294468286,0.8781351512490437,1.125,0.25,0.6387772841342318,0.71
kaupichthys_brachychirus,7.760386267088783e-4,0.0021381611143215266,0.8789568107630538,0,1.125,0.36294674966770596,0.793
pervagor_janthinosoma,7.675162458135223e-4,0.001766350728574673,0.8797694468920111,1,0.125,0.43452086462627765,0.5
pomacentrus_brachialis,7.545665217736314e-4,9.365349471350465e-4,0.880568372023094,0.25,1.5,0.8057003362041377,0.99
dunckerocampus_dactyliophorus,7.379516028119141e-4,0.0010056776464941759,0.8813497054960179,0.875,0.375,0.7337854285460523,0.946
halichoeres_melanochir_2,7.364509254765048e-4,0.001459602760742354,0.8821294500714723,1,0,0.504555722477495,0.112
paragobiodon,7.301504560279454e-4,0.0015271715379990903,0.8829025237925555,1.25,0,0.4781063802332206,0.353
pseudamia,7.157246723885457e-4,8.73339651341656e-4,0.8836603236832308,1,0.125,0.8195261388728012,0.024
alticus_montanoi,7.13783039089666e-4,0.0017845889705826992,0.8844160677980494,1,0.125,0.3999705539234637,0.295
soleidae,7.064369779001236e-4,0.0013431079775431598,0.8851640339996827,1.75,0,0.5259718427049718,0.086
fusigobius_signipinnis,6.977211452493708e-4,9.788042362226844e-4,0.8859027719920832,0,0.75,0.712830124174733,0.627
ctenochaetus_binotatus,6.926346110250025e-4,0.0011876439812879183,0.8866361244287977,0,1,0.5832005398401362,0.506
norfolkia_brachylepis,6.895860444278321e-4,0.0013565331486530827,0.8873662490832052,1.625,0,0.50834441098069,0.422
cephalopholis_cyanostigma,6.791662461052169e-4,0.0010027297161165633,0.8880853413918877,0.625,0.75,0.677317361986175,0.108
acanthurus_lineatus,6.78347769345182e-4,0.001554219473952985,0.8888035671081176,1.125,0,0.43645558475720264,0.232
plotosus_lineatus,6.778606335780776e-4,0.0011036942208213236,0.88952127705139,0.125,1.125,0.6141743073309215,0.971
gomphosus_varius,6.77621995404574e-4,0.0012684442425408464,0.8902387343276957,1.125,0.25,0.534215042867959,0.136
ctenogobiops,6.774230652222585e-4,0.0013138361899399213,0.8909559809793351,1.25,0,0.5156069458348803,0.31
ecsenius_yaeyamaensis,6.762347921745272e-4,0.0016066625710269302,0.8916719695030652,1.375,0,0.42089409709862,0.271
scorpaenodes,6.755573361193191e-4,0.0011517974796535235,0.8923872407452144,1,0,0.5865244090675872,0.943
canthigaster_valentini,6.748799750757317e-4,0.0010233074826497698,0.8931017948063796,0.875,1.125,0.6595084923332976,0.855
myripristis_pralinia,6.7454941256682e-4,0.0018565915105763703,0.8938159988722983,0,1,0.3633267785208224,0.676
gymnothorax_castlei,6.711433984134778e-4,0.0014517614672039448,0.8945265966951286,0,0.875,0.46229591677073695,0.366
siphamia_majimai,6.599682485136212e-4,0.0012732427085360924,0.8952253624158963,0,0.875,0.5183365622980225,0.229
ostorhinchus_novemfasciatus,6.591177564792368e-4,0.0015958436218486425,0.895923227646859,0,1.375,0.41302151881003707,0.924
enneapterygius_hemimelas,6.521140411152774e-4,0.0017716151048175275,0.8966136774359041,0,1.375,0.3680901338795278,0.376
chromis_viridis,6.4133748306006e-4,0.0017805912245250465,0.897292717146701,1.375,0,0.36018232271762984,0.85
neopomacentrus_cyanomos,6.4133748306006e-4,0.0017805912245250465,0.8979717568574979,1.375,0,0.36018232271762984,0.366
callogobius_maculipinnis,6.383903781298179e-4,8.70349482609582e-4,0.8986476762122694,1,0.125,0.7334873988960415,0.041
hetereleotris,6.371470035800899e-4,0.001333469793257769,0.8993222790983845,0.875,0,0.47781135110941725,0.121
chaetodon_vagabundus,6.316462066266892e-4,9.667531528784032e-4,0.8999910578128724,1,0.375,0.6533686543933482,0.136
