species,average,sd,cumsum,ava,avb,ratio,p
pseudochromis_fuscus,0.006936752983885697,0.012161540502833449,0.34211835752601283,8.428571428571429,1.6666666666666667,0.5703844000905595,0.04
pseudochromis_tapeinosoma,0.006812404862385584,0.012212798716002036,0.34931572015402995,10.19047619047619,0.09523809523809523,0.5578086580154236,0.003
pomacentrus_moluccensis,0.006743517440905234,0.01196915576537382,0.356440302645969,4.523809523809524,3.0952380952380953,0.5634079439766252,0.964
enneapterygius_pallidoserialis,0.0065455781893864525,0.027081002933114932,0.3633557606656728,15.285714285714286,0,0.2417036845183622,0.016
apogon_coccineus,0.0065063642904195215,0.016634469028045,0.3702297888736399,6.523809523809524,0,0.39113747961837986,0.005
trimma_annosum,0.006477314446198606,0.014295653229840078,0.37707312567859014,5.428571428571429,2.142857142857143,0.4530967799833143,0.122
pristiapogon_fraenatus,0.0062044791141614465,0.02226320610126042,0.38362820967677463,3.9523809523809526,1.2857142857142858,0.2786875837173417,0.173
ostorhinchus_neotes,0.006033197448408259,0.028230680750593942,0.39000233316470484,5.380952380952381,0,0.2137106611671533,0.012
pomacentrus_brachialis,0.0058853587017166425,0.010229618717726053,0.39622026378214276,0.09523809523809523,5.428571428571429,0.5753253238577108,0.931
archamia_bleekeri,0.0057404369049451846,0.02581457128226487,0.40228508331103885,0,23.38095238095238,0.22237196357736844,0.997
ctenochaetus_striatus,0.005662165435808779,0.015137362469471437,0.4082672083791414,7.238095238095238,1.2380952380952381,0.3740523124307856,0.203
gnatholepis_cauerensis,0.005389916632438149,0.008235478189867265,0.4139617003129125,4.0476190476190474,1.619047619047619,0.6544752482096029,0.003
trimma_naudei,0.005316573269049002,0.014565010609314718,0.41957870437076705,1.7142857142857142,5.190476190476191,0.36502364547876875,0.994
praealticus_bilineatus,0.005290019317238325,0.016423512063200186,0.4251676539567796,8.142857142857142,0.5238095238095238,0.3221003703033506,0.034
pomacentrus_armillatus,0.005286454721850963,0.01495092552735839,0.4307528375179972,1.380952380952381,5.285714285714286,0.3535871215582867,0.992
neoglyphidodon_nigroris,0.005224460489795701,0.01301332991658397,0.43627252365532987,6.857142857142857,1.0952380952380953,0.4014699176371249,0.123
ostorhinchus_sealei,0.005218357839719341,0.013324080761262784,0.4417857622918932,7.238095238095238,0.14285714285714285,0.3916486197600001,0.007
alionematichthys_plicatosurculus,0.004995213628556079,0.018506076789719324,0.4470632472058684,5.095238095238095,0,0.2699228845376384,0.007
labridae,0.0049732256650715295,0.009087257300442074,0.45231750165279905,5.761904761904762,0.14285714285714285,0.5472746617210447,0.002
nectamia_savayensis,0.004902211875912751,0.008999356346959846,0.4574967294384419,4.809523809523809,0.19047619047619047,0.5447291658329333,0.001
zoramia_fragilis,0.004761425586216453,0.0219496543891553,0.46252721533330365,6.142857142857143,0,0.2169248545694158,0.024
istigobius_decoratus,0.004759450623970168,0.007637427584373364,0.46755561466405926,5.523809523809524,1.6666666666666667,0.6231745664873196,0.163
trimma_benjamini,0.0047436670488096785,0.007585367336185144,0.4725673385158479,1.8095238095238095,2.9047619047619047,0.6253707748839726,0.997
pristiapogon_kallopterus,0.004627008408977129,0.008425066171979563,0.47745581154042843,3.7142857142857144,0.3333333333333333,0.549195497640817,0.001
apogon_crassiceps,0.0045570806922493054,0.00872056231717124,0.48227040534831433,1.5238095238095237,3.5714285714285716,0.5225672985876354,0.251
ostorhinchus_novemfasciatus,0.004465642611820424,0.010240171727728271,0.4869883940606208,2.4761904761904763,3.1904761904761907,0.4360905979465545,0.981
cirrhilabrus_temminckii,0.004338820553969489,0.010281838759160581,0.4915723942097072,1.619047619047619,4.761904761904762,0.42198877609355884,0.894
altrichthys_curatus,0.004337986709362617,0.016309345079097076,0.4961555133950029,5.428571428571429,0,0.26598166194437883,0.011
andamia_pacifica,0.004177569367022144,0.017558010114260635,0.5005691503184586,9.857142857142858,0,0.23792954553711745,0.032
pseudocheilinus_evanidus,0.004176116670195743,0.007975455051025012,0.5049812524555857,2.4761904761904763,1.7619047619047619,0.5236211154696465,0.319
trimma_okinawae,0.004026143866144602,0.01104194187422898,0.5092349070727985,0.6666666666666666,4.238095238095238,0.3646228092851406,0.992
amblyglyphidodon_curacao,0.00392809244156437,0.009215677723752386,0.5133849695411075,2.619047619047619,1.9523809523809523,0.42624021361338926,0.531
stegastes_lacrymatus,0.003903134179236813,0.00929168392026784,0.517508663396839,2.619047619047619,1.5238095238095237,0.420067472454907,0.761
chromis_viridis,0.0038358659216296063,0.010535014831194438,0.5215612877766462,4.190476190476191,0.38095238095238093,0.36410636179376915,0.032
chromis,0.0037888838446779537,0.012513796805387988,0.5255642751998032,5.571428571428571,0,0.30277651967679364,0.002
pomacentrus_alexanderae,0.0037650250613922203,0.008509863810573358,0.5295420556191722,0.09523809523809523,3.5238095238095237,0.44243070690675945,0.996
pycnochromis_delta,0.0037202217098292138,0.014130315252391789,0.5334725009234589,2.7142857142857144,0.5714285714285714,0.2632794557927152,0.122
pseudochromis_marshallensis,0.003663058099196498,0.01056964727815519,0.5373425523957344,3.5714285714285716,0.2857142857142857,0.3465638921335739,0.009
ecsenius_monoculus,0.0036063070592366425,0.007985399591241641,0.54115264592036,3.8095238095238093,1.380952380952381,0.4516125984718445,0.053
eviota,0.0035644476163052513,0.005621862714332318,0.5449185145939575,4,0.19047619047619047,0.6340332017034294,0.001
apogonichthyoides_uninotatus,0.003506929536321829,0.007036958160672108,0.5486236149357145,3,1.5238095238095237,0.49835873061193225,0.141
canthigaster_valentini,0.0035039596866523024,0.008869810261077896,0.5523255776064943,2.761904761904762,0.7619047619047619,0.3950433643466108,0.024
entomacrodus_decussatus,0.0034499728956906882,0.01183348743914207,0.5559705027817752,7,0.6190476190476191,0.2915432084948249,0.085
pseudoplesiops_rosae,0.003411303608721376,0.007502339641322454,0.5595745735324431,3.6666666666666665,0.3333333333333333,0.4546986369334857,0.012
serranidae,0.003383476594802305,0.014227644146458778,0.5631492448105199,2.8095238095238093,0,0.23781003797768185,0.002
trimma_milta,0.0033778961248261247,0.009969776821093582,0.5667180202754639,4.285714285714286,0.38095238095238093,0.33881361493261636,0.011
cephalopholis_microprion,0.0033329024361401375,0.004167093318157796,0.5702392595325656,1.380952380952381,2.4285714285714284,0.7998146865627571,0.985
thalassoma_hardwicke,0.003284592902185325,0.007400472248446229,0.5737094593636074,3.380952380952381,0.19047619047619047,0.4438355812867137,0.003
pomacentrus_adelus,0.0032225858871820505,0.010379795986611207,0.5771141482654729,1,3.4761904761904763,0.31046717019668124,0.995
fowleria_isostigma,0.003200132238769386,0.00725118944941288,0.5804951147002785,4.333333333333333,0.047619047619047616,0.4413251454943708,0.007
cheilodipterus_quinquelineatus,0.0031754196920556043,0.006087865715429181,0.5838499721231046,2.7142857142857144,0.6666666666666666,0.521598182431615,0.023
cirrhilabrus_cyanopleura,0.003100497808718144,0.013836756822781396,0.5871256739505063,3.238095238095238,0,0.22407691689813894,0.01
trimma_macrophthalmus,0.0030428524399796486,0.006023044638169786,0.5903404729644349,2.238095238095238,0.6190476190476191,0.5052017082351021,0.014
helcogramma_fuscipectoris,0.0030355890490173596,0.011089686754808368,0.5935475981451548,4.285714285714286,0,0.27373082000726134,0.015
helcogramma_ellioti,0.003025831943385483,0.007867460014761326,0.5967444148622925,3.9047619047619047,0,0.3846008670788621,0.004
sargocentron_cornutum,0.0030223314757900936,0.007833329970853536,0.5999375333061826,1.0476190476190477,2,0.38582971571932567,0.996
pseudocheilinus_hexataenia,0.00300557200736189,0.004333805331221799,0.603112945231719,1.9047619047619047,2.142857142857143,0.6935180003838683,0.992
halichoeres_melanurus,0.0030051428716482034,0.006862056598151072,0.6062879037717901,3.4761904761904763,0.42857142857142855,0.4379361826391691,0.022
cirripectes_polyzona,0.0029240564554877204,0.007123764351037354,0.6093771938360287,2.6666666666666665,0.38095238095238093,0.41046507315502695,0.047
entomacrodus_caudofasciatus,0.002905571047561248,0.010124072673348177,0.6124469539124202,3.9047619047619047,0.09523809523809523,0.2869962653676145,0.012
chrysiptera_rex,0.0028984754344880863,0.008136934864036794,0.6155092174143437,2.7142857142857144,1.1428571428571428,0.3562121957370728,0.145
fusigobius,0.0027435350653312596,0.005048239570266228,0.6184077851223345,2.8095238095238093,0,0.5434637217873902,0.001
trimma_taylori,0.0026776402565009804,0.010316627574582966,0.6212367344145034,2.3333333333333335,0,0.25954608103697296,0.002
amblyglyphidodon_leucogaster,0.002663343487858921,0.006824562592034333,0.6240505790512088,1.7619047619047619,0.9047619047619048,0.3902584893818089,0.096
gobiodon,0.0026071520543258365,0.005216583310634389,0.6268050569691274,2.857142857142857,0,0.49978154264515723,0.001
abudefduf_vaigiensis,0.0025812910954561953,0.00604276575832678,0.6295322125680334,1.6666666666666667,2.0476190476190474,0.42717047105445727,0.289
eviota_pellucida,0.0025470956835573345,0.004362672848664788,0.6322232404286998,2.3333333333333335,0,0.5838383422073196,0.001
trimma_hayashii,0.0024285832777175627,0.0069957558954810515,0.6347890589428905,0.09523809523809523,2.142857142857143,0.3471509460880875,0.998
eviota_atriventris,0.0023871074186004276,0.003934568849950241,0.6373110578655561,0,2.0476190476190474,0.6067011430313684,0.765
scorpaenodes_guamensis,0.002369074813601541,0.004458476928816604,0.6398140051904484,1.7142857142857142,0.8571428571428571,0.5313641522488163,0.332
eviota_melasma,0.002279533730113745,0.004576610865643053,0.6422223516128718,0.6190476190476191,2.142857142857143,0.4980833627841005,0.997
enneapterygius_nigricauda,0.0022688717592310257,0.0095640965774487,0.6446194335740184,0,4.238095238095238,0.23722802680399802,0.997
balistapus_undulatus,0.0022439514727347525,0.003187991226236114,0.6469901870443707,1.0476190476190477,1.619047619047619,0.7038763012481885,0.24
entomacrodus_thalassinus,0.002204722569107949,0.0071045556354732385,0.6493194948504376,2.9047619047619047,0.2857142857142857,0.3103251888266888,0.036
helcogramma_novaecaledoniae,0.0021901441908471365,0.008795024207264716,0.6516334004781269,0,4,0.24902082577988482,0.998
gobiidae,0.00216675688043686,0.003859924084711968,0.6539225972170586,2.1904761904761907,0.6190476190476191,0.5613470194967696,0.413
thalassoma_lunare,0.002107185037087365,0.0033805122113542926,0.6561488558060025,1.2857142857142858,1.5714285714285714,0.6233330647378995,1
pycnochromis_agilis,0.002069023137138978,0.009732110507822777,0.6583347960289582,1.6666666666666667,0,0.212597579474244,0.008
cirrhilabrus_solorensis,0.0020473084926277965,0.007282784975894486,0.660497794548647,2.0952380952380953,0,0.2811161525987992,0.008
scorpaenodes,0.0020319268777297898,0.002759917315241507,0.662644542263743,2,0.047619047619047616,0.7362274465646395,0.001
myripristis_kuntee,0.002023835759874285,0.005820122373907474,0.6647827416452553,1.5238095238095237,0.2857142857142857,0.347730791528965,0.014
andamia_reyi,0.0020231409725705945,0.0087741483841641,0.666920206978179,4.857142857142857,0,0.2305797536114197,0.04
paracheilinus,0.001985205068126006,0.006514814963036734,0.6690175927112514,1.6666666666666667,0.09523809523809523,0.3047216351330794,0.008
ungusurculus_philippinensis,0.001985073423428983,0.005022979693373107,0.6711148393606019,1.8571428571428572,0.047619047619047616,0.3951983771799676,0.004
pristicon_trimaculatus,0.0019795844156315643,0.002707380540133324,0.6732062868273754,1.3333333333333333,1.380952380952381,0.7311807063273345,0.991
synodus_variegatus,0.001972235734888537,0.0024543715038335303,0.6752899703515746,1.2380952380952381,1.3333333333333333,0.8035603949149767,0.918
pristicon_rhodopterus,0.001956241579256336,0.008364263151950829,0.6773567559167798,1.9047619047619047,0.14285714285714285,0.2338809221706606,0.046
labroides_dimidiatus,0.0018921760974776635,0.001589358602678639,0.6793558557654702,2.142857142857143,0.5238095238095238,1.1905281125912481,0.001
stethojulis_strigiventer,0.0018835599320797742,0.006330708492655047,0.6813458525634635,1.5714285714285714,0.3333333333333333,0.2975275096405244,0.031
oxycheilinus_digramma,0.0018824674220627863,0.0026099854859621416,0.6833346951155002,1.0952380952380953,1.2380952380952381,0.7212558967042823,0.902
apogon_doryssa,0.0018635619161082903,0.006003352214014478,0.6853035638426147,2.380952380952381,0.7619047619047619,0.3104202201826361,0.716
labracinus_cyclophthalmus,0.0018456245298802318,0.005525403562418587,0.6872534815713828,1.2857142857142858,0.8571428571428571,0.33402529046627005,0.995
dischistodus_prosopotaenia,0.0018455137931071522,0.008507617980292754,0.6892032823058253,2.380952380952381,0,0.21692485456941576,0.024
fowleria_vaiulae,0.0018306239528983964,0.002285961887751324,0.6911373517997412,1.7619047619047619,0.6666666666666666,0.8008112308027854,0.053
ostorhinchus_chrysopomus,0.0018257507984803013,0.007026217311226179,0.6930662727653182,0,2.142857142857143,0.2598483248679482,0.996
centropyge_vrolikii,0.0018198896307046071,0.0031292348034136336,0.6949890013581932,0.47619047619047616,1.5714285714285714,0.5815765658490433,0.996
alionematichthys_suluensis,0.0018097918361410035,0.004186057470497192,0.6969010615467842,1.7142857142857142,0.23809523809523808,0.4323380290156524,0.037
chrysiptera_talboti,0.0017888921345695615,0.003409958831555171,0.6987910410261301,0.047619047619047616,1.5238095238095237,0.5246081325133495,0.978
atherion_elymus,0.001750498958412736,0.008119704589383402,0.700640457794242,1.9047619047619047,0,0.21558653263094468,0.015
enneapterygius_bahasa,0.0017437598976998618,0.006452335041634946,0.7024827546884324,2.4285714285714284,0,0.27025253438451535,0.015
amblyglyphidodon,0.0017367745144076024,0.0044162326137633014,0.7043176714668389,2.2857142857142856,0,0.39327061463993096,0.01
chrysiptera_leucopoma,0.0017280491207538262,0.0050965774916738645,0.7061433697939838,1.7619047619047619,0,0.3390606978068893,0.002
paracheilinus_angulatus,0.001666873757685729,0.007342620724836851,0.7079044358391672,0.047619047619047616,1.7142857142857142,0.22701346292440644,0.995
asterropteryx_semipunctata,0.0016604044022346632,0.007293917773916819,0.7096586669562905,0.9047619047619048,0,0.22764232524971684,0.002
coris_variegata,0.0016274040463220283,0.0044132456502902016,0.7113780329218037,1.6666666666666667,0,0.36875446673017515,0.001
plesiops_coeruleolineatus,0.0016225216605967444,0.0028210566392115988,0.7130922406060248,1,0.9047619047619048,0.5751467865069845,0.993
pomacentrus_coelestis,0.001621923769080612,0.0029732404164495496,0.7148058166128662,0.047619047619047616,3.0476190476190474,0.5455071040025105,0.998
blenniidae,0.0016185122140039065,0.007064206583740066,0.7165157882832789,0,3.142857142857143,0.22911450773952355,0.995
priolepis_cincta,0.0016089016567053863,0.003975776614910312,0.7182156063196472,1.4285714285714286,0.3333333333333333,0.40467607024789565,0.016
dinematichthys_iluocoeteoides,0.0015525330669153533,0.003981517577041289,0.719855870470164,1.2380952380952381,0.3333333333333333,0.3899350026401386,0.045
stethojulis_bandanensis,0.0015468962568707225,0.003378494660109363,0.7214901792837951,1.7142857142857142,0.38095238095238093,0.4578655325803146,0.023
ostorhinchus_taeniophorus,0.0015468135065786624,0.0035416015209531484,0.7231244006710518,1.4285714285714286,0.38095238095238093,0.4367553767489827,0.074
trimma_halonevum,0.0015431636213825897,0.004303220966805252,0.7247547659241184,1.1428571428571428,0.19047619047619047,0.358606642160941,0.064
nectamia_luxuria,0.001542611809134132,0.005268435231380319,0.726384548182936,0.2857142857142857,1.1904761904761905,0.2928026522839061,0.996
cheilinus_oxycephalus,0.0015193266472647163,0.004142035258305337,0.7279897294737826,1.4285714285714286,0.19047619047619047,0.36680678760960866,0.018
cheilodipterus_isostigma,0.0015095074470726356,0.004534470583557865,0.7295845366976254,0,1.380952380952381,0.33289607226611145,0.997
pelates_quadrilineatus,0.0015002310186486032,0.007288428636991355,0.73116954329737,0.7619047619047619,0,0.20583737501858765,0.004
oxycheilinus_bimaculatus,0.0014943223084513979,0.003459799730725942,0.7327483072954472,0.7619047619047619,0.9047619047619048,0.431910059758822,0.982
macrodontogobius_wilburi,0.0014846866361261143,0.006629433169998467,0.7343168911252445,1.9047619047619047,0,0.22395378278267755,0.02
pomacentrus_chrysurus,0.0014786591078488457,0.005072793224084325,0.7358791068210805,1.1428571428571428,0.2857142857142857,0.2914881491381416,0.347
kaupichthys_brachychirus,0.0014679054786130275,0.0033034812858517937,0.7374299612178246,0,1.4285714285714286,0.44435108044952404,0.998
halichoeres_richmondi,0.0014632258010757382,0.004394477994892871,0.7389758714961701,0,2.4285714285714284,0.3329691951527018,0.999
cheilinus_chlorourus,0.0014553432633617335,0.0025460452730653553,0.740513453807593,0.3333333333333333,1.5238095238095237,0.571609342048167,0.965
gymnothorax_chilospilus,0.0014537742750596091,0.0036527886131387612,0.7420493784697721,0,1.619047619047619,0.39799025594596693,0.992
hypoatherina_barnesi,0.0014441832414946601,0.0064995687742912134,0.7435751701248944,1.5238095238095237,0,0.22219677822428308,0.011
fowleria_aurita,0.0014210933340605303,0.002909293574180573,0.7450765670999869,1.1428571428571428,0.09523809523809523,0.4884668039940909,0.002
pterois_antennata,0.0014122393220926165,0.0016630279730624367,0.7465686097374948,0.7142857142857143,1.2380952380952381,0.8491975751267747,0.991
salarias_sinuosus,0.001397553731687901,0.005288427809654882,0.7480451369260996,1.6666666666666667,0.047619047619047616,0.26426639106927774,0.029
trimma_capostriatum,0.0013956997869313554,0.004602581793358181,0.7495197054065869,1,0,0.30324279927962156,0.002
eviota_irrasa,0.0013954180830812338,0.005188822870954019,0.7509939762646038,0.3333333333333333,2.142857142857143,0.26892767739143725,0.979
dentatherina_merceri,0.0013954040202619827,0.004789947460864594,0.7524682322651348,2.761904761904762,0,0.29131927472334107,0.012
helcogramma,0.001381562558910176,0.004633894238283955,0.7539278646461565,0.9047619047619048,1.0476190476190477,0.2981428767830063,0.304
amsichthys_knighti,0.0013740129369022621,0.003120005514212521,0.7553795207884795,1.1904761904761905,0.3333333333333333,0.4403879834965799,0.242
eviota_queenslandica,0.0013695411407705469,0.0028677325551390454,0.7568264524408448,1.1904761904761905,0.6190476190476191,0.47756933899442483,0.164
parascorpaena_mossambica,0.001361413974468949,0.003672709410524279,0.758264797674142,1.1904761904761905,0.19047619047619047,0.37068382556152385,0.094
meiacanthus_grammistes,0.001352519747495365,0.0018529115880346323,0.7596937460823654,1.0476190476190477,0.6190476190476191,0.7299429482925147,0.076
arothron_hispidus,0.0013496124171796708,0.006372027920075811,0.7611196228718308,0.7142857142857143,0,0.2118026527987363,0.004
amblygobius_phalaena,0.0013417646544776152,0.004742095862477064,0.762537208434464,1.6666666666666667,0.14285714285714285,0.28294760236600025,0.058
sargocentron_diadema,0.0013316218412376202,0.00204197787726396,0.7639440780302061,0.6666666666666666,0.9523809523809523,0.6521235396643259,0.998
parascorpaena_mcadamsi,0.0013268757024998998,0.004606015319917499,0.7653459332907363,1.1428571428571428,0.19047619047619047,0.2880745308775191,0.083
gymnothorax_zonipectis,0.0013115081349324494,0.0018129679422832594,0.7667315525877958,0,1.1904761904761905,0.7234039302872232,0.037
dunckerocampus_dactyliophorus,0.0013082425514004692,0.0017337683159938636,0.7681137217685826,0.9047619047619048,0.6666666666666666,0.7545659586301376,0.966
helcogramma_springeri,0.0013019027390597157,0.005220449852253102,0.7694891928846871,0.23809523809523808,2.238095238095238,0.24938516332990454,0.994
pomacentrus_bankanensis,0.0012968104090919695,0.0022934717000832935,0.7708592839116543,0.19047619047619047,1.380952380952381,0.5654355399479629,0.996
halichoeres_nebulosus,0.0012747153677010877,0.003871266844671998,0.7722060313428746,0.8571428571428571,0.5238095238095238,0.32927602742122286,0.103
hypoatherina_panatela,0.0012674648801829218,0.003324860452755671,0.7735451185734826,1.3333333333333333,0.6190476190476191,0.38120844414159905,0.525
cirrhilabrus_lubbocki,0.0012597346529216718,0.005301524280974484,0.7748760387544336,0,0.9047619047619048,0.23761744474932733,0.996
apogon_erythrinus,0.0012430281299929174,0.00199189358884478,0.7761893083543927,1.2857142857142858,0,0.6240434413536242,0.001
chaetodon_kleinii,0.0012366149575085005,0.0018471734440690727,0.7774958023840651,0.8095238095238095,0.9523809523809523,0.6694633692786344,0.171
alionematichthys_riukiuensis,0.0012239134526532433,0.005337058173376974,0.7787888771677869,1.2857142857142858,0.047619047619047616,0.22932361104072874,0.01
kaupichthys,0.0012051224988363553,0.003439503021520396,0.7800620991518763,0,1.0476190476190477,0.3503769269269732,0.998
fowleria_variegata,0.0012017626560485834,0.0036607884155185266,0.7813317714340022,0.38095238095238093,1.0476190476190477,0.32827973639617236,0.962
pleurosicya_mossambica,0.0012000000666106988,0.0029993274795419166,0.7825995815256676,1.0952380952380953,0.09523809523809523,0.40008971170896396,0.028
pristiapogon_exostigma,0.0011850993631382079,0.004156066316845318,0.7838516488996771,0.7619047619047619,0.38095238095238093,0.2851492908895071,0.155
sargocentron_punctatissimum,0.0011721463011719329,0.0022701581311627274,0.7850900312555474,0.42857142857142855,0.9047619047619048,0.5163280412415958,0.997
eviota_sparsa,0.0011671015997632619,0.003120163075870376,0.7863230838422508,0.23809523809523808,0.7619047619047619,0.37405147467739214,0.997
corythoichthys_haematopterus,0.0011641856866461224,0.0034754516707502145,0.7875530557423949,1.380952380952381,0.14285714285714285,0.33497392481214394,0.093
scolopsis_bilineata,0.001162348461989328,0.0017685126426412916,0.7887810865993463,0.5238095238095238,1.1428571428571428,0.6572463402089955,0.995
cheilodipterus,0.0011363287297187768,0.0018558510577467943,0.7899816273918611,1.0476190476190477,0.14285714285714285,0.6122952189376684,0.004
neoglyphidodon_melas,0.0011257787946270738,0.0020096781332006493,0.7911710220898482,1.380952380952381,0.2857142857142857,0.560178655491533,0.04
arothron_manilensis,0.0011251732639864524,0.005466321477743516,0.7923597770396567,0.5714285714285714,0,0.20583737501858765,0.004
asterropteryx_ensifera,0.0011094625783256411,0.004041240772983893,0.7935319335188634,1.380952380952381,0,0.27453513429402965,0.011
dischistodus_pseudochrysopoecilus,0.0011076893336618024,0.004479475874174392,0.7947022165502742,0.14285714285714285,1.2857142857142858,0.2472810133989079,0.994
plesiops_verecundus,0.0010868198181785676,0.003791005108881868,0.7958504507642942,1.7619047619047619,0,0.28668381786990466,0.009
eviota_nigramembrana,0.0010860044508078969,0.0030373385117268238,0.7969978235358777,1.2380952380952381,0.09523809523809523,0.3575513386522297,0.027
nannosalarias_nativitatis,0.0010780693626130868,0.0033621376919118215,0.7981368128205171,1.4285714285714286,0.047619047619047616,0.32064997373741144,0.009
pseudoplesiops_typus,0.0010723212704143502,0.003516773233744773,0.7992697291977455,0.42857142857142855,0.6190476190476191,0.3049162397293692,0.986
alionematichthys_piger,0.0010697378044713002,0.0031382174013928877,0.8003999161216305,1.4285714285714286,0.47619047619047616,0.3408743460527943,0.992
chaetodon_triangulum,0.0010618779253070251,0.0024225411486039935,0.8015217990175401,1,0,0.4383322553340073,0.001
bathygobius_fuscus,0.0010614144783487691,0.0029823145832039172,0.8026431922778678,0.8571428571428571,0,0.3559029232953975,0.002
diproctacanthus_xanthurus,0.001056418652375367,0.0020012461751926177,0.8037593074063343,1.0476190476190477,0.047619047619047616,0.5278804104515967,0.001
epinephelus_merra,0.0010324787946696188,0.0037943768224286702,0.804850129875211,0.7619047619047619,0.14285714285714285,0.27210760633119174,0.025
istiblennius_dussumieri,0.0010314088253209146,0.005010794687931557,0.8059398219125354,0.5238095238095238,0,0.20583737501858762,0.004
parupeneus_multifasciatus,0.0010232359418296231,0.002105538650162337,0.8070208792301989,0.5238095238095238,0.8571428571428571,0.4859734784496745,0.981
parapercis_clathrata,0.0010032032221738033,0.001853537153403741,0.8080807718122514,0.19047619047619047,1.2380952380952381,0.5412371801296629,0.996
cephalopholis_leopardus,9.865372359449546e-4,0.0022377075206406003,0.8091230566406741,0.7142857142857143,0.2857142857142857,0.44086960733033304,0.053
ctenochaetus_binotatus_2,9.834085068959e-4,0.003458148737508342,0.8101620359407281,0.8095238095238095,0,0.28437426540665905,0.005
apogonichthyoides_melas,9.811249990742436e-4,0.0042583600664674245,0.8111986026956989,0.14285714285714285,0.7619047619047619,0.23039972753834037,0.995
ucla_xenogrammus,9.805840157676698e-4,0.0016307097870420144,0.8122345978972885,0.9047619047619048,0.09523809523809523,0.6013234381492097,0.006
koumansetta_hectori,9.805584907478229e-4,0.0015655617216714438,0.8132705661314815,0.6666666666666666,0.38095238095238093,0.6263301390001713,0.553
cheilodipterus_macrodon,9.731068389547843e-4,0.0021049732562806937,0.8142986616333259,1.2857142857142858,0.09523809523809523,0.4622894072650501,0.017
myripristis,9.671676853623568e-4,0.002570278749153255,0.8153204823698014,0.6666666666666666,0,0.3762890253366401,0.001
