ALL	*SampleSet*																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
2150	980																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
																																																																																																																																																																																																																	1																																																																														1																		2																																																																																																																																																																																																																																																																																																																																																																																																																																								1																																																																																																																							1																																																																																																																																				
																																																																																																																																											1																																																														1																																																																																																																																																																																		6																																																																																																																																																																																																																																																																																											1																																																												1																																																																			3																1																																																																																																																																																																															
																																																																																																																																																																																																																																																																																				1																																																																																																																												3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															1																																																					
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									9																																																																																																																																																																																																																																																																																																																																																																																																											
																																																																																																																																																																																															1																																																																																																																																															1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																																																																																													5																																			1																																																																																																																																																																																																																															2																					1																																																																																																																																																																																																																																																																																																																																																																																								1																																																																																																																																								
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									10																																																																																																																																																																																																																																																																																																																																																																																																											
																																																																																																																														2													1																																																																																																																																																																																																																														1																																																													1																																																																																	1																																				7																																														2																																		1																																								1																																																																																																																																																																																									1																																																																																																																																								
																																																																					1																												8						1																																				23																					2														2				2																							2																			11																																																															1																																				21															3													3														1																																																													1																					1																																	1																		19																																																																																										1	3						1																	1						4					2																																																																																	4																																																																			7																																															14																																			1																													1						3				1																																						1																																																						
																																																																																																																																																																																																																							1																																																																																																							5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															1																																																																																																																																																																																																																																					
																																																																																																																																																																																																																																																																																																																																																					1																																																																																																																																																																																																																																																																																																																																																																																																																																																1																																																				1																																																																																																																																																											
																																																																																																																																																																																																																																																																																																																																																					2																																																																																																																																																																																																																																																																																																																																																																																																				1																																																																																																1																																																																																																																																																											
																																																																																																			1																																																																																																																																																																																																																																																																																				2																																																																																																																																																																																											1																																																																																																																																																							5												11																																																																																																																																																																																		1																																																																													
																																																																																																																																																																																																																																																																																																		1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
																								3																																																																																																																													1																										1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																																																												3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													1																																																																																																																																																																																																																							
																																																																																																																																																																																																																																																																																																																																																																																																																																																					1																																																																																																																																																																																																																																																																																														1																																																																					2																																																																																																																																																																																												
																																																																																																															1																																																																																																																																																																																																																																																										1																												3																																																																																																																																																																																																																																																																																																																																																																																																																																																																												2																																																																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																							
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												2																																																																																																																																								
																																																																																																																																																																																																																																																																																																																																								1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
																																																																																					1																																																																																																																			1																																																																																																																																																																																																																							4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
																																																																																																																																																				2																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							1																																																																																																																																																																																																																																																																																																																																																																																																																																													
																																																																																																																																																																																																																																																																																																																																																																																																																																																											1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
																																						1																																																																														3																																																																									2																															1																														1																		6													1		3																																				8															9																																																																																																1																																																																																																																									1																																																													3																																																																																																															1																																																			1																												1																									1																																																															1																				1																2					1																																																	
																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
																																																																																																															1																																																																												1																																																																																																																																																												1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													1																																																																																																																
																																																																																																																																																																																																																																																																																									1																																																																																																																																																																																																																																																																																	1																																	1																																																																																																																																																					1																																																										1																																																																																																																				4																																																																						
																																																																																										3																																																							1																																																																																																																																																																																							1																																																																																																																																																																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																								
																																																																																					1																																																																																																			5	11				8																														1					4																										6						2																									1																																						2															1																																																																																																1							5						5																																																			8																																																																																																																						1																																																																																	1																														3																																												5							3							1											6																																																																																																																						15							1																																																															
																																																																																																																																																																																																																																																																																																																																																																									1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														1																																																																																																																																																													
																																										1													1																																																																																																																																				1																																1																										1																																																																																									1																																																																																								1																																																																																																																																																																																																																																																																																																																																																																								1																																															1																																																																																																																																																							
																																																																																																																																																																																																																																																																																																																																																																																																																																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
																																																																			1																																																																																																																										4		4																																																											2											30																																																										4															7																											1																																																																																		4																																																												11																																																																																	1	25						17																	3																																																			3											1																																																																																													2																													9																																																				6																																		1										2																																																		1																																										
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			1																																																																																																																																																																																																																																																																1																																																																																																																																																	
																																																																																																																																																																																	1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
																																																															5																																																																																																																																	1																																																																																28																																																																																																					3																																																																																																																																																																																																																								1																																																																																																																													4																																																																									2																												4																					20																																		1																																																																																																														
																																																					1																																																																																																																																																																																																																																																																																																																																																																																																																																																																							2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								
																																																																																																																																													5																																																			1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
																																																																										1																							1																																																																																																																																																																																																																																																																																																																																																																																																																																																																									1																																																																																																																																										2																			1				1																																																																3																																																																																																																																																																	2																																								
																																																																																										2																																																																																																																																																																																																																																																																																																2											3																																																								1																																																																							2																																																																																																																																																																																																														1																																																																																																																																																																															1																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																																																				2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
																																											1																																																																																																																																	1																																																																																																																																																																																																					7																																																																																																																																																																													1																																																																																																																																																																																																																							1																																																																																																																										1																																																																									1																												
